Gene_set	Term	Overlap	P-value	Adjusted P-value	Odds Ratio	Combined Score	Genes
merged_GO_Biological_Process_2021.gmt	lamellipodium organization (GO:0097581)	1/57	5.969612e-01	7.259939e-01	1.652301e+00	8.524271e-01	MAPK4
merged_GO_Biological_Process_2021.gmt	left/right pattern formation (GO:0060972)	1/13	1.870242e-01	5.640717e-01	7.482845e+00	1.254512e+01	KCNQ1OT1
merged_GO_Biological_Process_2021.gmt	leucine metabolic process (GO:0006551)	1/13	1.870242e-01	5.640717e-01	7.482845e+00	1.254512e+01	BCAT1
merged_GO_Biological_Process_2021.gmt	leukocyte adhesion to vascular endothelial cell (GO:0061756)	1/37	4.454596e-01	6.407026e-01	2.559920e+00	2.070076e+00	SPN
merged_GO_Biological_Process_2021.gmt	leukocyte tethering or rolling (GO:0050901)	1/35	4.274872e-01	6.366176e-01	2.708559e+00	2.301817e+00	SPN
merged_GO_Biological_Process_2021.gmt	leukotriene metabolic process (GO:0006691)	1/47	5.272243e-01	6.845525e-01	2.008517e+00	1.285710e+00	CRYZL2P-SEC16B
merged_GO_Biological_Process_2021.gmt	limb development (GO:0060173)	4/57	1.253795e-02	4.180383e-01	5.278879e+00	2.311618e+01	MAPK4;OLMALINC;RWDD3-DT;KCNQ1OT1
merged_GO_Biological_Process_2021.gmt	limb morphogenesis (GO:0035108)	4/43	4.651739e-03	3.141438e-01	7.154273e+00	3.842213e+01	MAPK4;OLMALINC;SHH;KCNQ1OT1
merged_GO_Biological_Process_2021.gmt	linoleic acid metabolic process (GO:0043651)	1/41	4.797338e-01	6.556436e-01	2.306683e+00	1.694314e+00	CRYZL2P-SEC16B
merged_GO_Biological_Process_2021.gmt	lipid biosynthetic process (GO:0008610)	4/159	2.437146e-01	5.747678e-01	1.808063e+00	2.552546e+00	AGPAT4;LPL;CRYZL2P-SEC16B;LINC02532
merged_GO_Biological_Process_2021.gmt	lipid catabolic process (GO:0016042)	1/57	5.969612e-01	7.259939e-01	1.652301e+00	8.524271e-01	LPL
merged_GO_Biological_Process_2021.gmt	lipid droplet organization (GO:0034389)	2/43	1.476301e-01	5.640717e-01	3.761961e+00	7.196803e+00	FGF14-AS2;MIR4458HG
merged_GO_Biological_Process_2021.gmt	lipid homeostasis (GO:0055088)	3/127	3.250057e-01	5.945104e-01	1.753993e+00	1.971334e+00	CRYZL2P-SEC16B;ZBTB20;LINC02532
merged_GO_Biological_Process_2021.gmt	lipid modification (GO:0030258)	4/85	4.577035e-02	5.381280e-01	3.461011e+00	1.067417e+01	CRYZL2P-SEC16B;MAPK4;PLPP5;DGKA
merged_GO_Biological_Process_2021.gmt	lipid phosphorylation (GO:0046834)	2/19	3.564906e-02	5.189456e-01	8.930629e+00	2.977501e+01	MAPK4;DGKA
merged_GO_Biological_Process_2021.gmt	lipid transport (GO:0006869)	5/217	2.596429e-01	5.747678e-01	1.617486e+00	2.181096e+00	CRYZL2P-SEC16B;ABCA3;RXRA;LINC02532;PPARD
merged_GO_Biological_Process_2021.gmt	lipoprotein catabolic process (GO:0042159)	1/21	2.843257e-01	5.790934e-01	4.561109e+00	5.736210e+00	LYPLA1
merged_GO_Biological_Process_2021.gmt	lipoxygenase pathway (GO:0019372)	1/29	3.700095e-01	6.108589e-01	3.279646e+00	3.260711e+00	PON2
merged_GO_Biological_Process_2021.gmt	liver development (GO:0001889)	3/63	7.769578e-02	5.640717e-01	3.619641e+00	9.248019e+00	PHF2;TGFBR3;E2F7
merged_GO_Biological_Process_2021.gmt	long-chain fatty acid metabolic process (GO:0001676)	2/165	7.374225e-01	8.096486e-01	9.497531e-01	2.892894e-01	CRYZL2P-SEC16B;LINC02532
merged_GO_Biological_Process_2021.gmt	long-term memory (GO:0007616)	2/37	1.156143e-01	5.640717e-01	4.398945e+00	9.490705e+00	NFATC4;MAPK4
merged_GO_Biological_Process_2021.gmt	long-term synaptic potentiation (GO:0060291)	2/41	1.367599e-01	5.640717e-01	3.952788e+00	7.864183e+00	NFATC4;PTK2B
merged_GO_Biological_Process_2021.gmt	lung development (GO:0030324)	2/69	2.976014e-01	5.867810e-01	2.310268e+00	2.800045e+00	SHH;ABCA3
merged_GO_Biological_Process_2021.gmt	lymphocyte activation involved in immune response (GO:0002285)	1/47	5.272243e-01	6.845525e-01	2.008517e+00	1.285710e+00	GPR183
merged_GO_Biological_Process_2021.gmt	lymphocyte chemotaxis (GO:0048247)	2/87	4.005461e-01	6.307978e-01	1.822452e+00	1.667409e+00	GPR183;CCR5AS
merged_GO_Biological_Process_2021.gmt	lymphocyte differentiation (GO:0030098)	2/167	7.434532e-01	8.132298e-01	9.381929e-01	2.781268e-01	ZAP70;LINC01058
merged_GO_Biological_Process_2021.gmt	lymphocyte migration (GO:0072676)	2/79	3.554806e-01	6.108589e-01	2.011284e+00	2.080240e+00	ZAP70;CCR6
merged_GO_Biological_Process_2021.gmt	lymphocyte proliferation (GO:0046651)	1/75	6.976461e-01	7.820559e-01	1.252096e+00	4.508087e-01	MEF2C
merged_GO_Biological_Process_2021.gmt	lymphoid progenitor cell differentiation (GO:0002320)	1/13	1.870242e-01	5.640717e-01	7.482845e+00	1.254512e+01	SHH
merged_GO_Biological_Process_2021.gmt	lysosome localization (GO:0032418)	1/73	6.878304e-01	7.754925e-01	1.286749e+00	4.815183e-01	HDAC6
merged_GO_Biological_Process_2021.gmt	mRNA 3'-end processing (GO:0031124)	1/157	9.186053e-01	9.403777e-01	5.938952e-01	5.042098e-02	THOC6
merged_GO_Biological_Process_2021.gmt	mRNA export from nucleus (GO:0006406)	2/213	8.525489e-01	8.913977e-01	7.326497e-01	1.168757e-01	THOC6;MIR155HG
merged_GO_Biological_Process_2021.gmt	mRNA processing (GO:0006397)	6/599	9.141972e-01	9.368448e-01	6.747544e-01	6.053151e-02	LINC01806;THOC6;MIR155HG;MIF-AS1;ZRSR2;SNRNP70
merged_GO_Biological_Process_2021.gmt	mRNA splicing, via spliceosome (GO:0000398)	4/547	9.747735e-01	9.794423e-01	5.084402e-01	1.299070e-02	MIR155HG;MIF-AS1;ZRSR2;SNRNP70
merged_GO_Biological_Process_2021.gmt	mRNA stabilization (GO:0048255)	2/87	4.005461e-01	6.307978e-01	1.822452e+00	1.667409e+00	FOXD2-AS1;MIF-AS1
merged_GO_Biological_Process_2021.gmt	mRNA transport (GO:0051028)	2/207	8.412030e-01	8.817320e-01	7.542412e-01	1.304251e-01	THOC6;MIR155HG
merged_GO_Biological_Process_2021.gmt	mRNA-containing ribonucleoprotein complex export from nucleus (GO:0071427)	2/197	8.205299e-01	8.678057e-01	7.931722e-01	1.568933e-01	THOC6;MIR155HG
merged_GO_Biological_Process_2021.gmt	macromolecule catabolic process (GO:0009057)	1/55	5.838874e-01	7.169991e-01	1.713086e+00	9.217212e-01	OLMALINC
merged_GO_Biological_Process_2021.gmt	macromolecule depalmitoylation (GO:0098734)	1/15	2.125212e-01	5.640717e-01	6.450163e+00	9.989454e+00	LYPLA1
merged_GO_Biological_Process_2021.gmt	macrophage chemotaxis (GO:0048246)	1/23	3.067787e-01	5.867810e-01	4.155312e+00	4.910036e+00	LGALS3
merged_GO_Biological_Process_2021.gmt	macrophage derived foam cell differentiation (GO:0010742)	1/11	1.607041e-01	5.640717e-01	8.908931e+00	1.628723e+01	STAT1
merged_GO_Biological_Process_2021.gmt	macrophage differentiation (GO:0030225)	1/29	3.700095e-01	6.108589e-01	3.279646e+00	3.260711e+00	IL15
merged_GO_Biological_Process_2021.gmt	macrophage migration (GO:1905517)	2/29	7.641045e-02	5.640717e-01	5.680633e+00	1.460852e+01	LGALS3;CCR5AS
merged_GO_Biological_Process_2021.gmt	maintenance of animal organ identity (GO:0048496)	1/9	1.335342e-01	5.640717e-01	1.100612e+01	2.215969e+01	KCNQ1OT1
merged_GO_Biological_Process_2021.gmt	maintenance of blood-brain barrier (GO:0035633)	1/59	6.096254e-01	7.314011e-01	1.595672e+00	7.897147e-01	MAPK4
merged_GO_Biological_Process_2021.gmt	maintenance of gastrointestinal epithelium (GO:0030277)	1/35	4.274872e-01	6.366176e-01	2.708559e+00	2.301817e+00	NOD2
merged_GO_Biological_Process_2021.gmt	maintenance of protein localization in organelle (GO:0072595)	1/37	4.454596e-01	6.407026e-01	2.559920e+00	2.070076e+00	MORC3
merged_GO_Biological_Process_2021.gmt	maintenance of protein location in nucleus (GO:0051457)	1/39	4.628692e-01	6.498312e-01	2.426724e+00	1.869331e+00	MORC3
merged_GO_Biological_Process_2021.gmt	maintenance of synapse structure (GO:0099558)	1/13	1.870242e-01	5.640717e-01	7.482845e+00	1.254512e+01	MAPK4
merged_GO_Biological_Process_2021.gmt	male gonad development (GO:0008584)	2/85	3.894100e-01	6.245430e-01	1.866267e+00	1.760119e+00	LHB;WNT5A
merged_GO_Biological_Process_2021.gmt	male meiosis I (GO:0007141)	1/31	3.897812e-01	6.245430e-01	3.064318e+00	2.887108e+00	MYBL1
merged_GO_Biological_Process_2021.gmt	mammary gland development (GO:0030879)	1/47	5.272243e-01	6.845525e-01	2.008517e+00	1.285710e+00	CAV1
merged_GO_Biological_Process_2021.gmt	mammary gland duct morphogenesis (GO:0060603)	1/9	1.335342e-01	5.640717e-01	1.100612e+01	2.215969e+01	LRP5
merged_GO_Biological_Process_2021.gmt	manganese ion transport (GO:0006828)	1/27	3.495991e-01	6.054083e-01	3.527476e+00	3.707265e+00	SLC39A14
merged_GO_Biological_Process_2021.gmt	marginal zone B cell differentiation (GO:0002315)	2/13	1.730205e-02	4.459365e-01	1.359367e+01	5.514856e+01	PTK2B;NOTCH2
merged_GO_Biological_Process_2021.gmt	mature B cell differentiation involved in immune response (GO:0002313)	2/25	5.880896e-02	5.589706e-01	6.648717e+00	1.883888e+01	PTK2B;GPR183
merged_GO_Biological_Process_2021.gmt	meiosis I (GO:0007127)	1/51	5.564573e-01	7.026290e-01	1.849101e+00	1.083878e+00	MYBL1
merged_GO_Biological_Process_2021.gmt	melanocyte differentiation (GO:0030318)	1/23	3.067787e-01	5.867810e-01	4.155312e+00	4.910036e+00	MEF2C
merged_GO_Biological_Process_2021.gmt	melanosome organization (GO:0032438)	1/53	5.703906e-01	7.116556e-01	1.778503e+00	9.985118e-01	OLMALINC
merged_GO_Biological_Process_2021.gmt	melanosome transport (GO:0032402)	1/35	4.274872e-01	6.366176e-01	2.708559e+00	2.301817e+00	OLMALINC
merged_GO_Biological_Process_2021.gmt	membrane assembly (GO:0071709)	3/71	1.022443e-01	5.640717e-01	3.195785e+00	7.287638e+00	MAPK4;ZNF667-AS1;KLHL7-DT
merged_GO_Biological_Process_2021.gmt	membrane biogenesis (GO:0044091)	1/13	1.870242e-01	5.640717e-01	7.482845e+00	1.254512e+01	MAPK4
merged_GO_Biological_Process_2021.gmt	membrane depolarization (GO:0051899)	1/63	6.337756e-01	7.433702e-01	1.493286e+00	6.810285e-01	CAV1
merged_GO_Biological_Process_2021.gmt	membrane depolarization during AV node cell action potential (GO:0086045)	1/9	1.335342e-01	5.640717e-01	1.100612e+01	2.215969e+01	TRPM4
merged_GO_Biological_Process_2021.gmt	membrane depolarization during action potential (GO:0086010)	2/51	1.925858e-01	5.640717e-01	3.152859e+00	5.193432e+00	MAPK4;KCNJ2
merged_GO_Biological_Process_2021.gmt	membrane depolarization during cardiac muscle cell action potential (GO:0086012)	3/33	1.502487e-02	4.412805e-01	7.189415e+00	3.018151e+01	MAPK4;TRPM4;KCNJ2
merged_GO_Biological_Process_2021.gmt	membrane lipid biosynthetic process (GO:0046467)	5/115	3.594922e-02	5.189456e-01	3.124594e+00	1.039130e+01	MAPK4;PPM1L;SCCPDH;CERS4;CERS6
merged_GO_Biological_Process_2021.gmt	membrane organization (GO:0061024)	5/483	8.816957e-01	9.137403e-01	7.098615e-01	8.937749e-02	MAPK4;CR1;SYNJ2;CCR5AS;WNT5A
merged_GO_Biological_Process_2021.gmt	membrane repolarization (GO:0086009)	2/31	8.575698e-02	5.640717e-01	5.295041e+00	1.300588e+01	MAPK4;KCNJ2
merged_GO_Biological_Process_2021.gmt	membrane repolarization during action potential (GO:0086011)	2/27	6.741696e-02	5.640717e-01	6.126711e+00	1.652287e+01	MAPK4;KCNJ2
merged_GO_Biological_Process_2021.gmt	membrane repolarization during cardiac muscle cell action potential (GO:0086013)	1/29	3.700095e-01	6.108589e-01	3.279646e+00	3.260711e+00	KCNJ2
merged_GO_Biological_Process_2021.gmt	mesenchymal cell development (GO:0014031)	1/37	4.454596e-01	6.407026e-01	2.559920e+00	2.070076e+00	FOXC1
merged_GO_Biological_Process_2021.gmt	mesenchymal cell differentiation (GO:0048762)	6/101	5.375681e-03	3.282548e-01	4.287392e+00	2.240535e+01	FGFR1;MEF2C;FOXC1;TGFBR3;WNT5A;ENG
merged_GO_Biological_Process_2021.gmt	mesenchyme morphogenesis (GO:0072132)	1/33	4.089339e-01	6.307978e-01	2.875492e+00	2.571270e+00	ENG
merged_GO_Biological_Process_2021.gmt	mesoderm development (GO:0007498)	1/39	4.628692e-01	6.498312e-01	2.426724e+00	1.869331e+00	TBXT
merged_GO_Biological_Process_2021.gmt	mesoderm formation (GO:0001707)	1/39	4.628692e-01	6.498312e-01	2.426724e+00	1.869331e+00	TBXT
merged_GO_Biological_Process_2021.gmt	mesoderm morphogenesis (GO:0048332)	1/23	3.067787e-01	5.867810e-01	4.155312e+00	4.910036e+00	TBXT
merged_GO_Biological_Process_2021.gmt	mesonephric tubule development (GO:0072164)	1/33	4.089339e-01	6.307978e-01	2.875492e+00	2.571270e+00	FOXC1
merged_GO_Biological_Process_2021.gmt	metal ion export (GO:0070839)	1/63	6.337756e-01	7.433702e-01	1.493286e+00	6.810285e-01	MAPK4
merged_GO_Biological_Process_2021.gmt	metal ion homeostasis (GO:0055065)	2/87	4.005461e-01	6.307978e-01	1.822452e+00	1.667409e+00	MAPK4;CAV1
merged_GO_Biological_Process_2021.gmt	metal ion transport (GO:0030001)	4/175	2.995311e-01	5.867810e-01	1.638223e+00	1.974938e+00	MAPK4;KRTAP5-AS1;CAV1;KCNQ1OT1
merged_GO_Biological_Process_2021.gmt	metanephric collecting duct development (GO:0072205)	1/11	1.607041e-01	5.640717e-01	8.908931e+00	1.628723e+01	SHH
merged_GO_Biological_Process_2021.gmt	metanephric distal tubule development (GO:0072235)	1/9	1.335342e-01	5.640717e-01	1.100612e+01	2.215969e+01	POU3F3
merged_GO_Biological_Process_2021.gmt	metanephric mesenchyme development (GO:0072075)	2/21	4.288808e-02	5.189456e-01	8.013964e+00	2.523726e+01	SHH;STAT1
merged_GO_Biological_Process_2021.gmt	metanephric nephron tubule development (GO:0072234)	1/13	1.870242e-01	5.640717e-01	7.482845e+00	1.254512e+01	POU3F3
merged_GO_Biological_Process_2021.gmt	metanephros development (GO:0001656)	2/51	1.925858e-01	5.640717e-01	3.152859e+00	5.193432e+00	SHH;MIF-AS1
merged_GO_Biological_Process_2021.gmt	microtubule bundle formation (GO:0001578)	1/89	7.582553e-01	8.238979e-01	1.053375e+00	2.915058e-01	KCNQ1OT1
merged_GO_Biological_Process_2021.gmt	microtubule cytoskeleton organization involved in mitosis (GO:1902850)	1/255	9.831429e-01	9.858282e-01	3.636244e-01	6.181892e-03	CENPT
merged_GO_Biological_Process_2021.gmt	microtubule polymerization (GO:0046785)	1/59	6.096254e-01	7.314011e-01	1.595672e+00	7.897147e-01	MAPK4
merged_GO_Biological_Process_2021.gmt	midbrain dopaminergic neuron differentiation (GO:1904948)	1/21	2.843257e-01	5.790934e-01	4.561109e+00	5.736210e+00	WNT5A
merged_GO_Biological_Process_2021.gmt	mismatch repair (GO:0006298)	1/57	5.969612e-01	7.259939e-01	1.652301e+00	8.524271e-01	MIF-AS1
merged_GO_Biological_Process_2021.gmt	mitochondrial ATP synthesis coupled electron transport (GO:0042775)	3/141	3.852712e-01	6.245430e-01	1.575720e+00	1.502934e+00	ZFP28-DT;FGF14-AS2;MIR4458HG
merged_GO_Biological_Process_2021.gmt	mitochondrial ATP synthesis coupled proton transport (GO:0042776)	1/33	4.089339e-01	6.307978e-01	2.875492e+00	2.571270e+00	MIR4458HG
merged_GO_Biological_Process_2021.gmt	mitochondrial cytochrome c oxidase assembly (GO:0033617)	1/39	4.628692e-01	6.498312e-01	2.426724e+00	1.869331e+00	MIR4458HG
merged_GO_Biological_Process_2021.gmt	mitochondrial electron transport, NADH to ubiquinone (GO:0006120)	1/77	7.071539e-01	7.861132e-01	1.219254e+00	4.224799e-01	MIR4458HG
merged_GO_Biological_Process_2021.gmt	mitochondrial electron transport, cytochrome c to oxygen (GO:0006123)	1/33	4.089339e-01	6.307978e-01	2.875492e+00	2.571270e+00	MIR4458HG
merged_GO_Biological_Process_2021.gmt	mitochondrial electron transport, ubiquinol to cytochrome c (GO:0006122)	1/23	3.067787e-01	5.867810e-01	4.155312e+00	4.910036e+00	MIR4458HG
merged_GO_Biological_Process_2021.gmt	mitochondrial membrane organization (GO:0007006)	1/63	6.337756e-01	7.433702e-01	1.493286e+00	6.810285e-01	MIR4458HG
merged_GO_Biological_Process_2021.gmt	mitochondrial outer membrane permeabilization (GO:0097345)	1/25	3.285292e-01	5.945104e-01	3.815768e+00	4.247444e+00	RHOT1
merged_GO_Biological_Process_2021.gmt	mitochondrial respiratory chain complex I assembly (GO:0032981)	2/115	5.446132e-01	6.957499e-01	1.371168e+00	8.332306e-01	FGF14-AS2;MIR4458HG
merged_GO_Biological_Process_2021.gmt	mitochondrial respiratory chain complex III assembly (GO:0034551)	1/15	2.125212e-01	5.640717e-01	6.450163e+00	9.989454e+00	MIR4458HG
merged_GO_Biological_Process_2021.gmt	mitochondrial respiratory chain complex assembly (GO:0033108)	2/179	7.771963e-01	8.367395e-01	8.743021e-01	2.203786e-01	FGF14-AS2;MIR4458HG
merged_GO_Biological_Process_2021.gmt	mitochondrial translation (GO:0032543)	1/209	9.646717e-01	9.719523e-01	4.447539e-01	1.599665e-02	MIR4458HG
merged_GO_Biological_Process_2021.gmt	mitochondrial translational elongation (GO:0070125)	1/177	9.409417e-01	9.545926e-01	5.261332e-01	3.202790e-02	MIR4458HG
merged_GO_Biological_Process_2021.gmt	mitochondrial translational termination (GO:0070126)	1/177	9.409417e-01	9.545926e-01	5.261332e-01	3.202790e-02	MIR4458HG
merged_GO_Biological_Process_2021.gmt	mitochondrial transport (GO:0006839)	1/111	8.299570e-01	8.739992e-01	8.428360e-01	1.570890e-01	MIR4458HG
merged_GO_Biological_Process_2021.gmt	mitochondrion distribution (GO:0048311)	1/23	3.067787e-01	5.867810e-01	4.155312e+00	4.910036e+00	MAPK4
merged_GO_Biological_Process_2021.gmt	mitochondrion localization (GO:0051646)	1/37	4.454596e-01	6.407026e-01	2.559920e+00	2.070076e+00	MAPK4
merged_GO_Biological_Process_2021.gmt	mitochondrion organization (GO:0007005)	3/348	9.147871e-01	9.371224e-01	6.258876e-01	5.574396e-02	RHOT1;TERT;MIR4458HG
merged_GO_Biological_Process_2021.gmt	mitochondrion transport along microtubule (GO:0047497)	2/25	5.880896e-02	5.589706e-01	6.648717e+00	1.883888e+01	MAPK4;RHOT1
merged_GO_Biological_Process_2021.gmt	mitochondrion-endoplasmic reticulum membrane tethering (GO:1990456)	1/13	1.870242e-01	5.640717e-01	7.482845e+00	1.254512e+01	MAPK4
merged_GO_Biological_Process_2021.gmt	mitotic DNA damage checkpoint signaling (GO:0044773)	3/117	2.818817e-01	5.790934e-01	1.908021e+00	2.416065e+00	CHEK2;MIF-AS1;STK33
merged_GO_Biological_Process_2021.gmt	mitotic DNA integrity checkpoint signaling (GO:0044774)	2/25	5.880896e-02	5.589706e-01	6.648717e+00	1.883888e+01	CHEK2;STK33
merged_GO_Biological_Process_2021.gmt	mitotic G1 DNA damage checkpoint signaling (GO:0031571)	3/129	3.336485e-01	5.993428e-01	1.726109e+00	1.894694e+00	CHEK2;MIF-AS1;E2F7
merged_GO_Biological_Process_2021.gmt	mitotic cell cycle phase transition (GO:0044772)	7/417	4.887304e-01	6.648453e-01	1.138076e+00	8.147989e-01	MAPK4;MIR9-3HG;MIF-AS1;MAX;E2F3;CHEK2;BCAT1
merged_GO_Biological_Process_2021.gmt	mitotic cytokinesis (GO:0000281)	1/97	7.872787e-01	8.420385e-01	9.657081e-01	2.309712e-01	RTKN
merged_GO_Biological_Process_2021.gmt	mitotic intra-S DNA damage checkpoint signaling (GO:0031573)	2/29	7.641045e-02	5.640717e-01	5.680633e+00	1.460852e+01	CHEK2;MIF-AS1
merged_GO_Biological_Process_2021.gmt	mitotic nuclear division (GO:0140014)	1/146	9.029115e-01	9.291700e-01	6.391047e-01	6.527223e-02	CHEK2
merged_GO_Biological_Process_2021.gmt	mitotic nuclear membrane disassembly (GO:0007077)	1/23	3.067787e-01	5.867810e-01	4.155312e+00	4.910036e+00	PRKCA
merged_GO_Biological_Process_2021.gmt	mitotic spindle assembly (GO:0090307)	1/86	7.463811e-01	8.161285e-01	1.090479e+00	3.189859e-01	CHEK2
merged_GO_Biological_Process_2021.gmt	mitotic spindle organization (GO:0007052)	2/312	9.591318e-01	9.680310e-01	4.968644e-01	2.073255e-02	CENPT;CHEK2
merged_GO_Biological_Process_2021.gmt	modification-dependent protein catabolic process (GO:0019941)	1/401	9.984058e-01	9.984058e-01	2.295711e-01	3.662810e-04	RNF167
merged_GO_Biological_Process_2021.gmt	modified amino acid transport (GO:0072337)	1/33	4.089339e-01	6.307978e-01	2.875492e+00	2.571270e+00	PRDM16-DT
merged_GO_Biological_Process_2021.gmt	modulation by host of symbiont process (GO:0051851)	1/63	6.337756e-01	7.433702e-01	1.493286e+00	6.810285e-01	MIF-AS1
merged_GO_Biological_Process_2021.gmt	modulation by host of viral genome replication (GO:0044827)	2/29	7.641045e-02	5.640717e-01	5.680633e+00	1.460852e+01	MIF-AS1;ZBED1
merged_GO_Biological_Process_2021.gmt	modulation by symbiont of entry into host (GO:0052372)	2/39	1.260801e-01	5.640717e-01	4.163969e+00	8.622904e+00	CAV1;TRIM22
merged_GO_Biological_Process_2021.gmt	modulation by symbiont of host process (GO:0044003)	1/19	2.611474e-01	5.747678e-01	5.054646e+00	6.786722e+00	ENO1
merged_GO_Biological_Process_2021.gmt	modulation of chemical synaptic transmission (GO:0050804)	4/217	4.489081e-01	6.450308e-01	1.313507e+00	1.052037e+00	MAPK4;KRTAP5-AS1;SLC4A8;MEF2C
merged_GO_Biological_Process_2021.gmt	modulation of excitatory postsynaptic potential (GO:0098815)	2/53	2.040963e-01	5.640717e-01	3.030152e+00	4.815407e+00	MAPK4;PTK2B
merged_GO_Biological_Process_2021.gmt	monocarboxylic acid biosynthetic process (GO:0072330)	3/125	3.163629e-01	5.945104e-01	1.782786e+00	2.051747e+00	CRYZL2P-SEC16B;LPL;LINC02532
merged_GO_Biological_Process_2021.gmt	monocarboxylic acid catabolic process (GO:0072329)	1/53	5.703906e-01	7.116556e-01	1.778503e+00	9.985118e-01	PPARD
merged_GO_Biological_Process_2021.gmt	monocarboxylic acid metabolic process (GO:0032787)	5/285	4.696352e-01	6.556436e-01	1.221680e+00	9.233445e-01	CRYZL2P-SEC16B;ACADSB;LINC02532;LPL;PPARD
merged_GO_Biological_Process_2021.gmt	monocarboxylic acid transport (GO:0015718)	3/113	2.647628e-01	5.772890e-01	1.977438e+00	2.627859e+00	CRYZL2P-SEC16B;RXRA;SLC16A9
merged_GO_Biological_Process_2021.gmt	monocyte chemotaxis (GO:0002548)	1/83	7.339253e-01	8.070155e-01	1.130282e+00	3.496506e-01	LGALS3
merged_GO_Biological_Process_2021.gmt	monosaccharide transmembrane transport (GO:0015749)	1/33	4.089339e-01	6.307978e-01	2.875492e+00	2.571270e+00	SLC23A1
merged_GO_Biological_Process_2021.gmt	monovalent inorganic cation homeostasis (GO:0055067)	1/53	5.703906e-01	7.116556e-01	1.778503e+00	9.985118e-01	CRYZL2P-SEC16B
merged_GO_Biological_Process_2021.gmt	morphogenesis of an epithelium (GO:0002009)	1/59	6.096254e-01	7.314011e-01	1.595672e+00	7.897147e-01	KDM2B
merged_GO_Biological_Process_2021.gmt	muscle cell development (GO:0055001)	1/65	6.452860e-01	7.532611e-01	1.446855e+00	6.338119e-01	ENG
merged_GO_Biological_Process_2021.gmt	muscle cell differentiation (GO:0042692)	2/69	2.976014e-01	5.867810e-01	2.310268e+00	2.800045e+00	LBX2;MEF2C
merged_GO_Biological_Process_2021.gmt	muscle cell fate commitment (GO:0042693)	1/17	2.372207e-01	5.747678e-01	5.667827e+00	8.154669e+00	MEF2C
merged_GO_Biological_Process_2021.gmt	muscle contraction (GO:0006936)	5/257	3.829843e-01	6.245430e-01	1.358840e+00	1.304162e+00	KCNJ2-AS1;MIR4458HG;MYLK;ITGB5;ZFP28-DT
merged_GO_Biological_Process_2021.gmt	muscle organ development (GO:0007517)	2/115	5.446132e-01	6.957499e-01	1.371168e+00	8.332306e-01	EGR3;MEF2C
merged_GO_Biological_Process_2021.gmt	muscle tissue development (GO:0060537)	2/25	5.880896e-02	5.589706e-01	6.648717e+00	1.883888e+01	ENG;SHH
merged_GO_Biological_Process_2021.gmt	muscle tissue morphogenesis (GO:0060415)	2/33	9.542572e-02	5.640717e-01	4.958412e+00	1.164933e+01	TGFBR3;MYLK
merged_GO_Biological_Process_2021.gmt	myelin assembly (GO:0032288)	1/19	2.611474e-01	5.747678e-01	5.054646e+00	6.786722e+00	MAPK4
merged_GO_Biological_Process_2021.gmt	myelin maintenance (GO:0043217)	1/19	2.611474e-01	5.747678e-01	5.054646e+00	6.786722e+00	SOD1
merged_GO_Biological_Process_2021.gmt	myelination (GO:0042552)	2/95	4.440824e-01	6.407026e-01	1.665933e+00	1.352313e+00	MAPK4;PRDM16-DT
merged_GO_Biological_Process_2021.gmt	myelination in peripheral nervous system (GO:0022011)	3/25	6.948793e-03	3.779371e-01	9.749075e+00	4.844498e+01	SOD1;MAPK4;PRDM16-DT
merged_GO_Biological_Process_2021.gmt	myeloid cell development (GO:0061515)	1/39	4.628692e-01	6.498312e-01	2.426724e+00	1.869331e+00	TLR2
merged_GO_Biological_Process_2021.gmt	myeloid dendritic cell activation (GO:0001773)	1/27	3.495991e-01	6.054083e-01	3.527476e+00	3.707265e+00	BATF2
merged_GO_Biological_Process_2021.gmt	myeloid leukocyte differentiation (GO:0002573)	3/141	3.852712e-01	6.245430e-01	1.575720e+00	1.502934e+00	RXRA;BATF2;GPR183
merged_GO_Biological_Process_2021.gmt	myotube differentiation (GO:0014902)	2/41	1.367599e-01	5.640717e-01	3.952788e+00	7.864183e+00	MAPK4;MEF2C
merged_GO_Biological_Process_2021.gmt	natural killer cell activation (GO:0030101)	1/85	7.422952e-01	8.122656e-01	1.103433e+00	3.288322e-01	SNX27
merged_GO_Biological_Process_2021.gmt	ncRNA catabolic process (GO:0034661)	1/59	6.096254e-01	7.314011e-01	1.595672e+00	7.897147e-01	FIRRE
merged_GO_Biological_Process_2021.gmt	ncRNA metabolic process (GO:0034660)	1/73	6.878304e-01	7.754925e-01	1.286749e+00	4.815183e-01	PIWIL4
merged_GO_Biological_Process_2021.gmt	ncRNA processing (GO:0034470)	3/401	9.539313e-01	9.637758e-01	5.413647e-01	2.553273e-02	SMAD3;MIF-AS1;MIR155HG
merged_GO_Biological_Process_2021.gmt	negative chemotaxis (GO:0050919)	3/65	8.356339e-02	5.640717e-01	3.503505e+00	8.696224e+00	MAPK4;PDGFA;PRDM16-DT
merged_GO_Biological_Process_2021.gmt	negative regulation by host of viral genome replication (GO:0044828)	1/13	1.870242e-01	5.640717e-01	7.482845e+00	1.254512e+01	ZBED1
merged_GO_Biological_Process_2021.gmt	negative regulation by host of viral process (GO:0044793)	1/23	3.067787e-01	5.867810e-01	4.155312e+00	4.910036e+00	ZBED1
