Gene_set	Term	Overlap	P-value	Adjusted P-value	Odds Ratio	Combined Score	Genes
merged_Reactome_2022.gmt	Impaired BRCA2 Binding To PALB2 R-HSA-9709603	2/47	1.701132e-01	6.301040e-01	3.428516e+00	6.072900e+00	FIRRE;MIF-AS1
merged_Reactome_2022.gmt	Impaired BRCA2 Binding To RAD51 R-HSA-9709570	1/69	6.677467e-01	8.520891e-01	1.360178e+00	5.493031e-01	MIF-AS1
merged_Reactome_2022.gmt	Inactivation Of CSF3 (G-CSF) Signaling R-HSA-9705462	1/49	5.425388e-01	7.853687e-01	1.923135e+00	1.175989e+00	STAT1
merged_Reactome_2022.gmt	Inactivation, Recovery And Regulation Of Phototransduction Cascade R-HSA-2514859	1/63	6.342787e-01	8.392114e-01	1.491235e+00	6.789098e-01	PRKCA
merged_Reactome_2022.gmt	Infection With Mycobacterium Tuberculosis R-HSA-9635486	2/51	1.928787e-01	6.301040e-01	3.150790e+00	5.185235e+00	ENO1;TLR2
merged_Reactome_2022.gmt	Infectious Disease R-HSA-5663205	31/1913	4.709501e-01	7.527451e-01	1.042430e+00	7.849531e-01	HAR1A;MIR155HG;ADCY9;LINC01679;ENO1;ZDHHC11;KLF3-AS1;TFAP2A-AS1;GNB4;SOS1;NOD2;WNT5A;IKBKB;MIF-AS1;STAT1;PTPN6;LINC01108;VAV1;FOXD2-AS1;TLR2;LINC01806;SDC3;LHB;MIR210HG;NOD1;LINC03014;GAS6-AS1;CAV1;PCAT6;STAT2;PRKCA
merged_Reactome_2022.gmt	Influenza Infection R-HSA-168255	1/313	9.934674e-01	9.999323e-01	2.942536e-01	1.928537e-03	MIF-AS1
merged_Reactome_2022.gmt	Influenza Viral RNA Transcription And Replication R-HSA-168273	1/273	9.875161e-01	9.999323e-01	3.381795e-01	4.248370e-03	MIF-AS1
merged_Reactome_2022.gmt	Inhibition Of Signaling By Overexpressed EGFR R-HSA-5638303	1/15	2.127358e-01	6.602779e-01	6.444260e+00	9.973808e+00	DUSP5-DT
merged_Reactome_2022.gmt	Initial Triggering Of Complement R-HSA-166663	1/40	4.717927e-01	7.527451e-01	2.362455e+00	1.774713e+00	CRYZL2P-SEC16B
merged_Reactome_2022.gmt	Innate Immune System R-HSA-168249	38/2065	1.814588e-01	6.301040e-01	1.203940e+00	2.054796e+00	CLLU1-AS1;HAR1A;CYBB;PLPP5;CCR6;LINC02757;FGL2;LINC02978;SLC2A5;CD44-DT;CD19;DUSP4;MEF2C;CR1;SOS1;CCR5AS;NOD2;RCAN1;IKBKB;LINC01800;LINC01637;LINC01058;KCNJ2-AS1;SERPINB9P1;PTPN6;VAV1;LINC00158;SNHG28;TLR2;LINC02631;LINC01504;NOD1;LGALS3;LINC03014;GAS6-AS1;USP18;NFATC2;PRKCA
merged_Reactome_2022.gmt	Inositol Phosphate Metabolism R-HSA-1483249	2/95	4.446968e-01	7.444933e-01	1.664137e+00	1.348554e+00	MAPK4;PLCD3
merged_Reactome_2022.gmt	Insulin Processing R-HSA-264876	1/53	5.708698e-01	8.015995e-01	1.776230e+00	9.957441e-01	MAPK4
merged_Reactome_2022.gmt	Insulin Receptor Recycling R-HSA-77387	2/51	1.928787e-01	6.301040e-01	3.150790e+00	5.185235e+00	INSR;CCR5AS
merged_Reactome_2022.gmt	Insulin Receptor Signaling Cascade R-HSA-74751	4/105	8.526811e-02	5.572504e-01	2.776711e+00	6.836136e+00	INSR;SOS1;FGFR1;MIF-AS1
merged_Reactome_2022.gmt	Integration Of Energy Metabolism R-HSA-163685	5/209	2.365946e-01	6.638849e-01	1.680770e+00	2.422674e+00	MAPK4;GNB4;ADCY9;TALDO1;PRKCA
merged_Reactome_2022.gmt	Integrin Cell Surface Interactions R-HSA-216083	3/131	3.428988e-01	7.211655e-01	1.697704e+00	1.817086e+00	ITGB5;CXXC1;GAS6-AS1
merged_Reactome_2022.gmt	Integrin Signaling R-HSA-354192	1/53	5.708698e-01	8.015995e-01	1.776230e+00	9.957441e-01	SOS1
merged_Reactome_2022.gmt	Interaction Between L1 And Ankyrins R-HSA-445095	1/57	5.974517e-01	8.114193e-01	1.650126e+00	8.499499e-01	MAPK4
merged_Reactome_2022.gmt	Interferon Alpha/Beta Signaling R-HSA-909733	6/143	2.631399e-02	4.168722e-01	2.974982e+00	1.082196e+01	IRF5;STAT1;PTPN6;USP18;STAT2;OASL
merged_Reactome_2022.gmt	Interferon Gamma Signaling R-HSA-877300	6/177	6.260655e-02	5.031884e-01	2.380829e+00	6.597004e+00	IRF5;TRIM2;STAT1;PTPN6;TRIM22;OASL
merged_Reactome_2022.gmt	Interferon Signaling R-HSA-913531	10/398	1.016727e-01	5.920721e-01	1.700941e+00	3.888345e+00	IRF5;TRIM2;STAT1;PTPN6;CCR5AS;FLNB;TRIM22;USP18;STAT2;OASL
merged_Reactome_2022.gmt	Interleukin Receptor SHC Signaling R-HSA-912526	3/53	5.140189e-02	5.031884e-01	4.338010e+00	1.287556e+01	PIK3R3;SOS1;PTPN6
merged_Reactome_2022.gmt	Interleukin-1 Family Signaling R-HSA-446652	9/302	5.154355e-02	5.031884e-01	2.040621e+00	6.051111e+00	IKBKB;MIF-AS1;MIR155HG;PTPN6;NOD1;CCR5AS;SMAD3;NOD2;USP18
merged_Reactome_2022.gmt	Interleukin-1 Signaling R-HSA-9020702	6/226	1.495750e-01	6.277387e-01	1.846868e+00	3.508970e+00	IKBKB;MIR155HG;NOD1;CCR5AS;NOD2;USP18
merged_Reactome_2022.gmt	Interleukin-12 Family Signaling R-HSA-447115	4/107	8.989896e-02	5.695364e-01	2.722762e+00	6.559322e+00	SOD1;TALDO1;MIR155HG;STAT1
merged_Reactome_2022.gmt	Interleukin-12 Signaling R-HSA-9020591	3/87	1.591319e-01	6.277387e-01	2.587821e+00	4.756471e+00	SOD1;TALDO1;MIR155HG
merged_Reactome_2022.gmt	Interleukin-15 Signaling R-HSA-8983432	2/27	6.752176e-02	5.064551e-01	6.124096e+00	1.650631e+01	SOS1;IL15
merged_Reactome_2022.gmt	Interleukin-17 Signaling R-HSA-448424	7/137	6.186867e-03	3.331628e-01	3.630447e+00	1.846201e+01	IKBKB;MIF-AS1;MEF2C;DUSP4;NOD1;IL17RB;NOD2
merged_Reactome_2022.gmt	Interleukin-2 Family Signaling R-HSA-451927	6/87	2.572213e-03	2.308561e-01	5.034256e+00	3.001921e+01	IL15;STAT1;SOS1;PTPN6;PIK3R3;PTK2B
merged_Reactome_2022.gmt	Interleukin-2 Signaling R-HSA-9020558	1/23	3.070780e-01	7.070871e-01	4.151192e+00	4.901120e+00	PTK2B
merged_Reactome_2022.gmt	Interleukin-20 Family Signaling R-HSA-8854691	2/51	1.928787e-01	6.301040e-01	3.150790e+00	5.185235e+00	STAT2;STAT1
merged_Reactome_2022.gmt	Interleukin-21 Signaling R-HSA-9020958	1/19	2.614067e-01	6.816829e-01	5.049827e+00	6.775241e+00	STAT1
merged_Reactome_2022.gmt	Interleukin-27 Signaling R-HSA-9020956	1/21	2.846055e-01	6.966367e-01	4.556674e+00	5.726150e+00	STAT1
merged_Reactome_2022.gmt	Interleukin-3, Interleukin-5 And GM-CSF Signaling R-HSA-512988	5/87	1.232241e-02	3.333077e-01	4.193704e+00	1.843693e+01	SOS1;PTPN6;PIK3R3;VAV1;PRKCA
merged_Reactome_2022.gmt	Interleukin-37 Signaling R-HSA-9008059	2/41	1.369704e-01	6.095749e-01	3.950572e+00	7.853698e+00	SMAD3;PTPN6
merged_Reactome_2022.gmt	Interleukin-4 And Interleukin-13 Signaling R-HSA-6785807	2/213	8.532384e-01	9.582250e-01	7.310253e-01	1.160256e-01	SOS1;STAT1
merged_Reactome_2022.gmt	Interleukin-6 Family Signaling R-HSA-6783589	1/47	5.276818e-01	7.849632e-01	2.006065e+00	1.282401e+00	STAT1
merged_Reactome_2022.gmt	Interleukin-6 Signaling R-HSA-1059683	1/21	2.846055e-01	6.966367e-01	4.556674e+00	5.726150e+00	STAT1
merged_Reactome_2022.gmt	Interleukin-7 Signaling R-HSA-1266695	2/48	1.757629e-01	6.301040e-01	3.354605e+00	5.832382e+00	SOS1;PIK3R3
merged_Reactome_2022.gmt	Interleukin-9 Signaling R-HSA-8985947	1/17	2.374582e-01	6.638849e-01	5.662532e+00	8.141384e+00	STAT1
merged_Reactome_2022.gmt	Intestinal Absorption R-HSA-8963676	1/9	1.336723e-01	6.095749e-01	1.099667e+01	2.212931e+01	SLC2A5
merged_Reactome_2022.gmt	Intra-Golgi And Retrograde Golgi-to-ER Traffic R-HSA-6811442	3/360	9.263304e-01	9.915764e-01	6.027129e-01	4.612220e-02	MAPK4;ATP6V0E2-AS1;MIR9-3HG
merged_Reactome_2022.gmt	Intracellular Signaling By Second Messengers R-HSA-9006925	16/611	3.429800e-02	4.797266e-01	1.760344e+00	5.937055e+00	HAR1A;MAPK4;KRTAP5-AS1;MIR9-3HG;MIF-AS1;PDGFA;FGFR1;INSR;ADCY9;SOS1;VAV1;PRDM16-DT;PIK3R3;CD19;FOXD2-AS1;PRKCA
merged_Reactome_2022.gmt	Intrinsic Pathway For Apoptosis R-HSA-109606	2/109	5.164849e-01	7.801602e-01	1.446325e+00	9.556004e-01	TP63;MIF-AS1
merged_Reactome_2022.gmt	Inwardly Rectifying K+ Channels R-HSA-1296065	3/69	9.601498e-02	5.842268e-01	3.291457e+00	7.712711e+00	MAPK4;GNB4;KCNJ2
merged_Reactome_2022.gmt	Ion Channel Transport R-HSA-983712	2/349	9.755434e-01	9.990393e-01	4.416594e-01	1.093578e-02	MAPK4;TRPM4
merged_Reactome_2022.gmt	Ion Homeostasis R-HSA-5578775	2/99	4.658222e-01	7.527451e-01	1.595522e+00	1.218901e+00	MAPK4;PRKCA
merged_Reactome_2022.gmt	Ion Transport By P-type ATPases R-HSA-936837	1/105	8.133173e-01	9.428878e-01	8.898805e-01	1.838795e-01	MAPK4
merged_Reactome_2022.gmt	Iron Uptake And Transport R-HSA-917937	2/117	5.546626e-01	7.923561e-01	1.345569e+00	7.930719e-01	SLC22A17;CCR5AS
merged_Reactome_2022.gmt	JNK (c-Jun Kinases) Phosphorylation And Activation Mediated By Activated Human TAK1 R-HSA-450321	2/35	1.055505e-01	5.920721e-01	4.659632e+00	1.047749e+01	NOD2;NOD1
merged_Reactome_2022.gmt	Josephin Domain DUBs R-HSA-5689877	1/23	3.070780e-01	7.070871e-01	4.151192e+00	4.901120e+00	MIF-AS1
merged_Reactome_2022.gmt	KEAP1-NFE2L2 Pathway R-HSA-9755511	1/198	9.581111e-01	9.990393e-01	4.684977e-01	2.004772e-02	TALDO1
merged_Reactome_2022.gmt	Keratinization R-HSA-6805567	1/415	9.987552e-01	9.999323e-01	2.206154e-01	2.747955e-04	RCAN1
merged_Reactome_2022.gmt	Killing Mechanisms R-HSA-9664420	1/21	2.846055e-01	6.966367e-01	4.556674e+00	5.726150e+00	WNT5A
merged_Reactome_2022.gmt	L13a-mediated Translational Silencing Of Ceruloplasmin Expression R-HSA-156827	1/215	9.681497e-01	9.990393e-01	4.309717e-01	1.394995e-02	MIF-AS1
merged_Reactome_2022.gmt	L1CAM Interactions R-HSA-373760	2/197	8.212589e-01	9.499816e-01	7.915366e-01	1.558669e-01	MAPK4;FGFR1
merged_Reactome_2022.gmt	LGI-ADAM Interactions R-HSA-5682910	1/27	3.499340e-01	7.211655e-01	3.523844e+00	3.700074e+00	MAPK4
merged_Reactome_2022.gmt	Lagging Strand Synthesis R-HSA-69186	1/39	4.632879e-01	7.527451e-01	2.423947e+00	1.865001e+00	MIF-AS1
merged_Reactome_2022.gmt	Late Endosomal Microautophagy R-HSA-9615710	1/61	6.223922e-01	8.326911e-01	1.540697e+00	7.305751e-01	HDAC6
merged_Reactome_2022.gmt	Late SARS-CoV-2 Infection Events R-HSA-9772573	1/115	8.409723e-01	9.526482e-01	8.117257e-01	1.405881e-01	ZDHHC11
merged_Reactome_2022.gmt	Leading Strand Synthesis R-HSA-69109	1/27	3.499340e-01	7.211655e-01	3.523844e+00	3.700074e+00	MIF-AS1
merged_Reactome_2022.gmt	Leishmania Infection R-HSA-9658195	6/493	7.951770e-01	9.315917e-01	8.233051e-01	1.886938e-01	GNB4;ADCY9;LHB;VAV1;WNT5A;PRKCA
merged_Reactome_2022.gmt	Ligand-receptor Interactions R-HSA-5632681	1/15	2.127358e-01	6.602779e-01	6.444260e+00	9.973808e+00	SHH
merged_Reactome_2022.gmt	Long-term Potentiation R-HSA-9620244	1/45	5.123440e-01	7.793708e-01	2.096450e+00	1.402020e+00	MAPK4
merged_Reactome_2022.gmt	Loss Of Function Of SMAD2/3 In Cancer R-HSA-3304349	2/13	1.732899e-02	3.868096e-01	1.358968e+01	5.511124e+01	SMAD3;ZFYVE9
merged_Reactome_2022.gmt	Loss Of Function Of TGFBR1 In Cancer R-HSA-3656534	2/13	1.732899e-02	3.868096e-01	1.358968e+01	5.511124e+01	SMAD3;ZFYVE9
merged_Reactome_2022.gmt	Loss Of Nlp From Mitotic Centrosomes R-HSA-380259	3/137	3.687879e-01	7.265547e-01	1.621447e+00	1.617448e+00	MAPK4;MIR9-3HG;PRKCA
merged_Reactome_2022.gmt	Lysosphingolipid And LPA Receptors R-HSA-419408	1/27	3.499340e-01	7.211655e-01	3.523844e+00	3.700074e+00	S1PR2
merged_Reactome_2022.gmt	M Phase R-HSA-68886	5/751	9.929166e-01	9.999323e-01	4.469706e-01	3.177360e-03	LINC01806;MIF-AS1;CENPT;FOXD2-AS1;PRKCA
merged_Reactome_2022.gmt	MAP Kinase Activation R-HSA-450294	6/123	1.354936e-02	3.474442e-01	3.485106e+00	1.499089e+01	IKBKB;MIF-AS1;MEF2C;DUSP4;NOD1;NOD2
merged_Reactome_2022.gmt	MAP2K And MAPK Activation R-HSA-5674135	1/73	6.883446e-01	8.619011e-01	1.284859e+00	4.798506e-01	KSR2
merged_Reactome_2022.gmt	MAP3K8 (TPL2)-dependent MAPK1/3 Activation R-HSA-5684264	1/31	3.901477e-01	7.396512e-01	3.061046e+00	2.881148e+00	IKBKB
merged_Reactome_2022.gmt	MAPK Family Signaling Cascades R-HSA-5683057	18/632	1.209797e-02	3.333077e-01	1.924168e+00	8.494658e+00	HAR1A;MAPK4;KRTAP5-AS1;MIR9-3HG;MIR155HG;MIF-AS1;DUSP4;PDGFA;LINC02757;PDE6B-AS1;FGFR1;SOS1;PRDM16-DT;DAB2IP;LYPLA1;KSR2;PRKCA;RASAL1
merged_Reactome_2022.gmt	MAPK Targets/ Nuclear Events Mediated By MAP Kinases R-HSA-450282	2/59	2.393647e-01	6.638849e-01	2.711258e+00	3.876467e+00	DUSP4;MEF2C
merged_Reactome_2022.gmt	MAPK1/MAPK3 Signaling R-HSA-5684996	13/551	9.948066e-02	5.920721e-01	1.581125e+00	3.648908e+00	MAPK4;KRTAP5-AS1;FGFR1;MIF-AS1;MIR155HG;DUSP4;PDGFA;LINC02757;SOS1;DAB2IP;LYPLA1;KSR2;RASAL1
merged_Reactome_2022.gmt	MAPK6/MAPK4 Signaling R-HSA-5687128	2/178	7.753028e-01	9.175837e-01	8.776431e-01	2.233616e-01	MAPK4;PRKCA
merged_Reactome_2022.gmt	MASTL Facilitates Mitotic Progression R-HSA-2465910	1/19	2.614067e-01	6.816829e-01	5.049827e+00	6.775241e+00	MAPK4
merged_Reactome_2022.gmt	MECP2 Regulates Transcription Factors R-HSA-9022707	1/9	1.336723e-01	6.095749e-01	1.099667e+01	2.212931e+01	MEF2C
merged_Reactome_2022.gmt	MET Activates PI3K/AKT Signaling R-HSA-8851907	1/11	1.608690e-01	6.277387e-01	8.901117e+00	1.626381e+01	SOS1
merged_Reactome_2022.gmt	MET Activates PTK2 Signaling R-HSA-8874081	1/33	4.093149e-01	7.396512e-01	2.872367e+00	2.565801e+00	SOS1
merged_Reactome_2022.gmt	MET Activates PTPN11 R-HSA-8865999	1/9	1.336723e-01	6.095749e-01	1.099667e+01	2.212931e+01	SOS1
merged_Reactome_2022.gmt	MET Activates RAP1 And RAC1 R-HSA-8875555	1/21	2.846055e-01	6.966367e-01	4.556674e+00	5.726150e+00	SOS1
merged_Reactome_2022.gmt	MET Activates RAS Signaling R-HSA-8851805	1/17	2.374582e-01	6.638849e-01	5.662532e+00	8.141384e+00	SOS1
merged_Reactome_2022.gmt	MET Interacts With TNS Proteins R-HSA-8875513	1/9	1.336723e-01	6.095749e-01	1.099667e+01	2.212931e+01	SOS1
merged_Reactome_2022.gmt	MET Promotes Cell Motility R-HSA-8875878	1/55	5.843725e-01	8.089578e-01	1.710864e+00	9.191047e-01	SOS1
merged_Reactome_2022.gmt	MET Receptor Activation R-HSA-6806942	1/11	1.608690e-01	6.277387e-01	8.901117e+00	1.626381e+01	SOS1
merged_Reactome_2022.gmt	MET Receptor Recycling R-HSA-8875656	1/17	2.374582e-01	6.638849e-01	5.662532e+00	8.141384e+00	SOS1
merged_Reactome_2022.gmt	MHC Class II Antigen Presentation R-HSA-2132295	2/207	8.419082e-01	9.526482e-01	7.526128e-01	1.295129e-01	LAG3;MAPK4
merged_Reactome_2022.gmt	MTOR Signaling R-HSA-165159	1/81	7.258000e-01	8.842608e-01	1.156675e+00	3.706921e-01	MIF-AS1
merged_Reactome_2022.gmt	Macroautophagy R-HSA-1632852	3/227	6.993730e-01	8.678564e-01	9.667230e-01	3.456721e-01	PCAT6;HDAC6;MIF-AS1
merged_Reactome_2022.gmt	Major Pathway Of rRNA Processing In Nucleolus And Cytosol R-HSA-6791226	2/357	9.780965e-01	9.990393e-01	4.315326e-01	9.557130e-03	RPP25;MIF-AS1
merged_Reactome_2022.gmt	Membrane Trafficking R-HSA-199991	17/1196	7.104835e-01	8.725094e-01	9.154746e-01	3.129180e-01	KLF3-AS1;MAPK4;ZNF667-AS1;KRTAP5-AS1;MIR9-3HG;LINC01833;CRYZL2P-SEC16B;MIR210HG;GRK3;LINC01108;PRDM16-DT;SYNJ2;FOXD2-AS1;WNT5A;GAS6-AS1;ATP6V0E2-AS1;LINC00865
merged_Reactome_2022.gmt	Metabolic Disorders Of Biological Oxidation Enzymes R-HSA-5579029	1/67	6.569444e-01	8.493747e-01	1.401236e+00	5.887375e-01	TBXAS1
merged_Reactome_2022.gmt	Metabolism Of Amino Acids And Derivatives R-HSA-71291	8/726	8.917707e-01	9.800378e-01	7.261567e-01	8.317855e-02	MIF-AS1;MIR4458HG;CRYZL2P-SEC16B;ACADSB;CHDH;ACAD8;PCAT6;BCAT1
merged_Reactome_2022.gmt	Metabolism Of Angiotensinogen To Angiotensins R-HSA-2022377	1/35	4.278815e-01	7.420747e-01	2.705563e+00	2.296777e+00	CRYZL2P-SEC16B
merged_Reactome_2022.gmt	Metabolism Of Carbohydrates R-HSA-71387	19/569	1.873469e-03	1.834296e-01	2.280008e+00	1.431837e+01	CHST7;CRYZL2P-SEC16B;PRDM16-DT;TALDO1;ENO1;MAPK4;PRPS2;PFKP;CHPF;FLNB-AS1;FOXD2-AS1;SDC3;SLC37A4;MIR210HG;LINC02532;PRKCA;CSPG4;TPI1;GAS6-AS1
merged_Reactome_2022.gmt	Metabolism Of Fat-Soluble Vitamins R-HSA-6806667	4/93	6.007345e-02	5.031884e-01	3.151035e+00	8.861301e+00	CRYZL2P-SEC16B;LPL;SDC3;LINC02532
merged_Reactome_2022.gmt	Metabolism Of Lipids R-HSA-556833	31/1461	5.776552e-02	5.031884e-01	1.408605e+00	4.016446e+00	LAMA5-AS1;CRYZL2P-SEC16B;HADH;ECI1;PRDM16-DT;SYNJ2;PON2;AGPAT4;MAPK4;PPARD;PPM1L;CERS4;LINC02362;CERS6;PLA2G2D;PIK3R3;FLNB-AS1;GPAT3;FOXD2-AS1;VDR;SIN3B;LHB;LINC02532;ARSD;RXRA;TBXAS1;LINC02365;CAV1;CHEK2;PRKCA;GAS6-AS1
merged_Reactome_2022.gmt	Metabolism Of Nitric Oxide: NOS3 Activation And Regulation R-HSA-202131	2/29	7.652913e-02	5.494791e-01	5.678100e+00	1.459319e+01	CAV1;LYPLA1
merged_Reactome_2022.gmt	Metabolism Of Nucleotides R-HSA-15869	2/189	8.030359e-01	9.360062e-01	8.256650e-01	1.811144e-01	RRM2;DPYD
merged_Reactome_2022.gmt	Metabolism Of Proteins R-HSA-392499	67/3768	1.566877e-01	6.277387e-01	1.169000e+00	2.166741e+00	TTC23L-AS1;MIR155HG;CERS6-AS1;LINC01833;CRYZL2P-SEC16B;LINC01119;SATB2;NPPA;PRDM16-DT;SMAD3;FGF14-AS2;SEC61A1;PCAT6;FBXW7;LINC00865;CXXC1;KLK2;KLF3-AS1;TFAP2A-AS1;MAPK4;MSRB2;GNB4;SLC38A4-AS1;RAI1-AS1;WSB2;SOCS6;TMEM123-DT;NR1I2;PCOLCE-AS1;MIR3681HG;NOD2;CPM;SLC35A1;ZBED1;KLK1;LINC01033;HLTF;MIR9-3HG;LINC01637;MIF-AS1;PIGL;SMC5-DT;LINC01108;ABCA3;FLNB-AS1;RHOT1;FOXD2-AS1;VDR;FBXO27;ZNF667-AS1;LINC01806;MIR4458HG;THRB;LHB;GASAL1;MIR210HG;NOD1;MACORIS;LPP-AS2;ARSD;LINC03014;RXRA;NR2C1;LINC02365;USP18;ATP6V0E2-AS1;FBXO44
merged_Reactome_2022.gmt	Metabolism Of RNA R-HSA-8953854	10/1327	9.979866e-01	9.999323e-01	4.761689e-01	9.596964e-04	LINC01806;THOC6;MIF-AS1;MIR155HG;ZRSR2;RPP25;PCAT6;PRKCA;FOXD2-AS1;SNRNP70
merged_Reactome_2022.gmt	Metabolism Of Steroid Hormones R-HSA-196071	1/69	6.677467e-01	8.520891e-01	1.360178e+00	5.493031e-01	LHB
merged_Reactome_2022.gmt	Metabolism Of Steroids R-HSA-8957322	6/305	3.525211e-01	7.231719e-01	1.353912e+00	1.411649e+00	CRYZL2P-SEC16B;LHB;LINC02532;RXRA;LINC02362;VDR
merged_Reactome_2022.gmt	Metabolism Of Vitamins And Cofactors R-HSA-196854	6/371	5.352356e-01	7.853687e-01	1.105458e+00	6.909645e-01	LINC02362;SLC23A1;SDC3;CRYZL2P-SEC16B;LINC02532;LPL
merged_Reactome_2022.gmt	Metabolism Of Water-Soluble Vitamins And Cofactors R-HSA-196849	4/243	5.376712e-01	7.853687e-01	1.168053e+00	7.247865e-01	CRYZL2P-SEC16B;LINC02362;SLC23A1;LINC02532
merged_Reactome_2022.gmt	Metabolism R-HSA-1430728	75/4093	8.510725e-02	5.572504e-01	1.220646e+00	3.007481e+00	DPYD;CHST7;TTC23L-AS1;LAMA5-AS1;CERS6-AS1;LINC01833;CRYZL2P-SEC16B;ADCY9;SLC23A1;HADH;ECI1;PRDM16-DT;SYNJ2;FGF14-AS2;TALDO1;ENO1;PCAT6;ZFP28-DT;BCAT1;PPARD;AGPAT4;TFAP2A-AS1;UGT2B15;MAPK4;PON2;GNB4;PPM1L;SLC38A4-AS1;PPM1L-DT;TMEM123-DT;PCOLCE-AS1;MIR3681HG;PRPS2;ACADSB;CERS4;ACAD8;LINC02362;LINC00574;CERS6;PFKP;LINC01033;CHPF;LINC01637;MIF-AS1;PLA2G2D;LINC01108;PIK3R3;RRM2;CHDH;GPAT3;FOXD2-AS1;VDR;SIN3B;LINC01806;TPI1;SDC3;MIR4458HG;SLC37A4;PLCD3;ALDH1B1;LINC02532;MIR210HG;UGT2B17;LHB;ARSD;RXRA;TBXAS1;LYPLA1;LINC02365;LPL;CAV1;ATP6V0E2-AS1;CSPG4;CHEK2;PRKCA
merged_Reactome_2022.gmt	Metal Ion SLC Transporters R-HSA-425410	2/51	1.928787e-01	6.301040e-01	3.150790e+00	5.185235e+00	CRYZL2P-SEC16B;SLC39A14
merged_Reactome_2022.gmt	Mineralocorticoid Biosynthesis R-HSA-193993	1/11	1.608690e-01	6.277387e-01	8.901117e+00	1.626381e+01	LHB
merged_Reactome_2022.gmt	Miscellaneous Transport And Binding Events R-HSA-5223345	2/45	1.589115e-01	6.277387e-01	3.586533e+00	6.597097e+00	MAPK4;ADD1
merged_Reactome_2022.gmt	Mismatch Repair (MMR) Directed By MSH2:MSH3 (MutSbeta) R-HSA-5358606	1/27	3.499340e-01	7.211655e-01	3.523844e+00	3.700074e+00	MIF-AS1
merged_Reactome_2022.gmt	Mismatch Repair (MMR) Directed By MSH2:MSH6 (MutSalpha) R-HSA-5358565	1/27	3.499340e-01	7.211655e-01	3.523844e+00	3.700074e+00	MIF-AS1
merged_Reactome_2022.gmt	Mismatch Repair R-HSA-5358508	1/29	3.703608e-01	7.265547e-01	3.276206e+00	3.254183e+00	MIF-AS1
merged_Reactome_2022.gmt	Mitochondrial Biogenesis R-HSA-1592230	5/177	1.497886e-01	6.277387e-01	1.996007e+00	3.789479e+00	MIF-AS1;MIR4458HG;MEF2C;RXRA;FGF14-AS2
merged_Reactome_2022.gmt	Mitochondrial Fatty Acid Beta-Oxidation Of Saturated Fatty Acids R-HSA-77286	1/21	2.846055e-01	6.966367e-01	4.556674e+00	5.726150e+00	HADH
merged_Reactome_2022.gmt	Mitochondrial Fatty Acid Beta-Oxidation Of Unsaturated Fatty Acids R-HSA-77288	1/11	1.608690e-01	6.277387e-01	8.901117e+00	1.626381e+01	ECI1
merged_Reactome_2022.gmt	Mitochondrial Fatty Acid Beta-Oxidation R-HSA-77289	4/71	2.604875e-02	4.168722e-01	4.182969e+00	1.525857e+01	HADH;ECI1;MIR4458HG;LINC02532
merged_Reactome_2022.gmt	Mitochondrial Iron-Sulfur Cluster Biogenesis R-HSA-1362409	1/25	3.288469e-01	7.126118e-01	3.811912e+00	4.239468e+00	MIR4458HG
merged_Reactome_2022.gmt	Mitochondrial Protein Import R-HSA-1268020	1/129	8.729639e-01	9.682044e-01	7.227448e-01	9.819285e-02	MIR4458HG
merged_Reactome_2022.gmt	Mitochondrial Translation Elongation R-HSA-5389840	1/163	9.264257e-01	9.915764e-01	5.704800e-01	4.359691e-02	MIR4458HG
merged_Reactome_2022.gmt	Mitochondrial Translation Initiation R-HSA-5368286	1/163	9.264257e-01	9.915764e-01	5.704800e-01	4.359691e-02	MIR4458HG
merged_Reactome_2022.gmt	Mitochondrial Translation R-HSA-5368287	1/175	9.393396e-01	9.968019e-01	5.309060e-01	3.322316e-02	MIR4458HG
merged_Reactome_2022.gmt	Mitochondrial Translation Termination R-HSA-5419276	1/163	9.264257e-01	9.915764e-01	5.704800e-01	4.359691e-02	MIR4458HG
merged_Reactome_2022.gmt	Mitophagy R-HSA-5205647	1/55	5.843725e-01	8.089578e-01	1.710864e+00	9.191047e-01	MIF-AS1
merged_Reactome_2022.gmt	Mitotic Anaphase R-HSA-68882	1/462	9.994219e-01	9.999323e-01	1.976392e-01	1.142897e-04	CENPT
merged_Reactome_2022.gmt	Mitotic G1 Phase And G1/S Transition R-HSA-453279	5/292	4.918668e-01	7.662456e-01	1.190184e+00	8.444918e-01	MIF-AS1;MYBL2;MAX;RRM2;E2F3
merged_Reactome_2022.gmt	Mitotic G2-G2/M Phases R-HSA-453274	4/366	8.336922e-01	9.526482e-01	7.665882e-01	1.394355e-01	E2F3;MYBL2;MIF-AS1;PRKCA
merged_Reactome_2022.gmt	Mitotic Metaphase And Anaphase R-HSA-2555396	1/464	9.994405e-01	9.999323e-01	1.967648e-01	1.101246e-04	CENPT
merged_Reactome_2022.gmt	Mitotic Prometaphase R-HSA-68877	2/371	9.819581e-01	9.999323e-01	4.148660e-01	7.553327e-03	CENPT;PRKCA
merged_Reactome_2022.gmt	Mitotic Prophase R-HSA-68875	1/216	9.686591e-01	9.990393e-01	4.289487e-01	1.365882e-02	PRKCA
merged_Reactome_2022.gmt	Mitotic Spindle Checkpoint R-HSA-69618	1/219	9.701392e-01	9.990393e-01	4.229907e-01	1.282328e-02	CENPT
