Feature,Importance
GFUS,0.000205189630875536
ZNF503-AS2,0.00020433776524546857
MMP28,0.00020421266885886776
ZNF813,0.00020294400830562842
EHMT2,0.00020287881613048647
COLGALT2,0.00020180255266881653
NPAS1,0.0002014828669428085
NR2E1,0.0002010958629493687
AQP3,0.00020036543377663558
FAM27E3,0.00019937040166602093
ZNF667,0.0001990764159147763
IL10RB,0.00019766805148091146
NTNG2,0.00019749987716456206
ZHX3,0.0001956011820327764
MALT1,0.00019523857802233586
UBE2I,0.00019464531540967932
HOXD13,0.00019394918647987945
TRHDE-AS1,0.00019347731115499988
LHX9,0.00019344719871042165
PIGV,0.00019304953682054438
AURKA,0.0001927841477766498
NTF4,0.00019081857749198746
LARP1,0.00019069250661553756
ZNF395,0.00018962757150737763
XPNPEP1,0.00018953674585494204
CTSS,0.0001882298106583602
ZNF726,0.00018710784962197832
SMURF2,0.0001856404457267219
USP36,0.0001856177885734595
ZBTB43,0.0001852951013463253
SRGAP2,0.00018428254533619848
FOXL2,0.00018372817330049602
YWHAZ,0.00018284556157230767
XYLT2,0.00018157927479306278
ZNF578,0.0001808156743820034
TGIF2,0.0001801702569651991
FBXL4,0.0001789666412941764
ARRB1,0.00017749009254492358
ATP6V1G3,0.00017594591053273005
ZNF778,0.00017573959298454385
ZNF576,0.00017561212908304063
LCOR,0.00017521823977201874
ZNF674,0.00017406257525824068
SLC5A1,0.00017394566467291125
TGM2,0.00017349574728234876
C1QTNF9-AS1,0.00017321835109944942
APRT,0.00017246610392166158
ZNF208,0.00016988159555238544
ZMIZ2,0.0001695998388631687
TSHZ3,0.00016882519290537388
ENY2,0.00016797342720129986
FBXO31,0.00016643164561821433
CTSV,0.00016488215255730662
STAT6,0.00016417543195006368
IFNLR1,0.00016417056793938348
ZNF7,0.00016253015483567708
DRAP1,0.0001624401798362485
CSNK1E,0.0001613352295526999
IDH3A,0.00016117869146147873
YY2,0.0001608720311974099
ZNF761,0.00016062483769995408
F10,0.0001602020709727029
ROBO3,0.00015933964496668129
OCLN,0.0001580456858750846
ZNF263,0.00015776919981604033
SGK1,0.00015404534251777505
LMNTD2-AS1,0.00015281910205165993
CREB3L1,0.0001527632128802636
WDR75,0.00015215258846433473
FIRRE,0.00015212646649120698
MAP4K2,0.00015201137720834889
VENTX,0.00015171147161953684
ZNF146,0.00015110069145091783
ZNF613,0.00015057522141306536
ZNF575,0.00015037994620728214
NUDT3,0.00015035652896043793
ADAMTS2,0.0001494586301897939
HMGCR,0.00014918826671400708
ZIC3,0.0001491292155501561
HOXD1,0.0001487072628229597
FUT1,0.00014788312973386075
FBXL19-AS1,0.00014786807834197034
ZFP2,0.00014727139744651665
L3MBTL4,0.00014697687880250282
RALBP1,0.00014674582148403937
ZNF334,0.00014652798338168148
PTK2,0.00014635104298577062
ZNF16,0.0001462897391356038
HIC1,0.00014628658552014298
BHLHE41,0.0001460498941166247
ZNF217,0.0001460193563824337
HNRNPH1,0.00014549230006988267
ZNF850,0.00014535942493797518
FOXN4,0.00014526902551629845
DLX5,0.00014509582637593538
ZNF655,0.00014496683202624197
EPHA1,0.00014437498902399894
ZDHHC18,0.00014424044158401714
EMX2OS,0.00014190579952413036
ZNF254,0.00014186245069443731
DTX2P1-UPK3BP1-PMS2P11,0.00014173633431857174
LSM5,0.00014093641017623925
TOX2,0.00014008032195935737
TMEFF2,0.0001394971861741672
GTF2H4,0.00013927797419680676
TERF2,0.0001392146011939434
PDK1,0.00013903770656875533
ZNF34,0.00013896527347738316
VEGFB,0.00013831182256909515
ALG12,0.000138167127643227
TP53RK,0.0001378604447737793
SLC37A4,0.0001376108818054997
LAMA3,0.0001375773026890067
CARMN,0.0001375288204811646
METAP1,0.00013747093234457285
MAFB,0.0001374356106421973
ACTR2,0.00013686949008566752
LYPD3,0.00013591725000293138
LINC02560,0.00013569354037662852
CD36,0.00013406705215455149
RFX3,0.00013383287070915556
ASCC1,0.00013381693831130786
ZNF574,0.0001330322258588763
ERCC5,0.00013299555924235887
ETV1,0.00013195803166875732
LINC02884,0.00013077976130932597
ZNF418,0.00013032974718992527
ZNF195,0.00013013786329366033
ADAMTS13,0.0001299121135257082
RLF,0.00012921382614352852
IFI27,0.00012882669837368767
TSSK6,0.00012769341783220597
GABRQ,0.0001274492518150234
HSF1,0.00012667068333361629
ZNF566,0.00012633528501694536
GMPR,0.00012613684261184678
NR2C2,0.00012551577939928053
DVL1,0.00012444046168535108
ZFP37,0.00012322534313099565
ZIC2,0.00012180424965833363
ZNF672,0.0001217119903481264
MAPKAPK2,0.00012124134133589197
ZNF438,0.00012051534199878176
MAP3K10,0.00011934610561333231
SETDB1,0.0001192797865418857
DIAPH1,0.00011907854746074707
CRY2,0.00011894998367023792
NR2E3,0.00011892937667919731
TRADD,0.00011875735461991109
POLD4,0.00011865571557945433
SLC25A11,0.00011843000150044892
NRL,0.00011766751830537481
FBXL3,0.0001175128380909331
PCAT14,0.00011727765285047439
SREBF1,0.0001172475683372593
ZMYM5,0.00011714055995254267
XBP1,0.00011706435876307654
MSRA,0.00011696604599910413
ZFP62,0.00011655092892786371
TCF25,0.0001161150410144278
MMP19,0.00011583914185693672
POLD1,0.00011521163568528839
ZBED1,0.00011499575809565237
ZNF558,0.00011497463508019888
SLC6A17,0.0001139342866161939
TCOF1,0.0001131499000434941
ZNF141,0.00011300659445805764
RFX6,0.00011239704693510091
KDM2B,0.00011148619873525568
ZNF641,0.00011110082430511946
TRIM6,0.00011098857632679534
ZNF33A,0.0001106751814584852
P2RY1,0.00011059861885981797
ZNF101,0.0001101526519691602
LINC02449,0.00010930953911872965
PDCD6,0.00010805635578521165
ZNF396,0.0001080075340780408
ADPGK,0.00010765383542961487
FUBP1,0.0001072364547030013
GRHL3,0.00010697458984571477
ZNF227,0.0001057388164836635
ZNF606,0.00010529549195416392
NPEPPS,0.00010511652657483082
LPXN,0.00010469858949268097
ZNF66,0.00010459819609974203
ZNF354A,0.00010377827593670496
SEMA6A-AS1,0.00010330549979000646
ZNF775,0.00010328200065519335
ALG1,0.00010325867829637923
ASH2L,0.00010325457612057705
NCOA3,0.00010260252800530436
ZNF703,0.00010168857858620914
ASCL5,0.00010122990090277392
ZNF517,0.00010009640238084819
ZNF707,9.955077527220882e-05
BCAM,9.895968539201086e-05
ZNF789,9.802341113657916e-05
FOXD4L1,9.799391326359541e-05
ZSCAN31,9.798912536510473e-05
ZSCAN32,9.668948400023436e-05
PLAG1,9.641075026211918e-05
ZBTB26,9.624367786506185e-05
ADH7,9.545873077936127e-05
CDC7,9.508322415185394e-05
YES1,9.36897145221368e-05
UHMK1,9.357062984550758e-05
FYN,9.280839647948426e-05
IRS1,9.230461785538791e-05
HAS3,9.209780979615355e-05
CPT2,9.16876368031374e-05
ATP6V0D1,9.140749624739235e-05
