"","H005","H010","H011","H012","H013","H014","H015","H016","H017","H019","H020","H021","H023","H027","H028","H029","H030","H031","H033","H035","H036","H037","H038","H039","H040","H041","H042","H043","H044","H045","H046","H047","H048","H049","H051","H053","H054","H055","H056","H057","H058","H059","H060","H062","H063","H065","H066","H069","H072","H073","H077","H078","H079","H080","H081","H082","H084","H088","H089","H090","H093","H094","H095","H099","H100","H101","H102","H103","H104","H105","H107","H108","H109","H110","H111","H113","H115","H117","H118","H135","H148","H163","H164","H165","H167","H169","H171","H173","H187","H192","H194","H225","H228","H231","H233","H234","H236","H238","H239","H240","H242","H243","H246","H247","H249","H255","H257","H260","H265","H266","H270","H271","H272"
"ARID5B_TF",0.124156291088244,0.0731246189922615,0.104161715023517,0.0708609520140398,0.0804500846865508,0.105536123765297,0.108693549887291,0.152837706017498,0.0798493217932408,0.0726382780799045,0.0928491289254366,0.0776646414004969,0.0865941952397317,0.00541082964968354,0.141536795221442,0.0779452315944922,0.0928220758055646,0.113291576153894,0.111124478495823,0.123324246434475,0.127895306856432,0.129723254217591,0.113604032319832,0.11096937445473,0.131404862282633,0.0926254246714573,0.0952245062966279,0.0521156983168594,0.103210081550033,0.0586764644141873,0.113133606172539,0.0582181015919641,0.0801004724815443,0.131802186276623,0.106346030192052,0.123324096434777,0.133307889021944,0.117768867219716,0.0675487464992078,0.10737130413747,0.0940373785390299,0.142596467062933,0.108561048741155,0.117006099351578,0.104874412595592,0.112887428690602,0.093732814838628,0.0691266057853697,0.0840133234712598,0.149910520001287,0.0901689836411095,0.067341555763582,0.0982554074638769,0.0725912398100329,0.0508262057877868,0.125003016968351,0.066746859096505,0.120172669700635,0.121687117475454,0.0819997823716037,0.0825314961482015,0.0887643609905411,0.0412682664224592,0.12921200015931,0.152134391480916,0.0925042763288609,0.0839482169605881,0.107165531950852,0.0985671453105494,0.115925457678708,0.0951837615597486,0.0760830313933605,0.151265547835534,0.140257178552666,0.0745146813363177,0.134627963255102,0.123916416124616,0.112013145383488,0.023328253961671,0.164310063017427,0.0892895214945195,0.126406657866784,0.0849337469052963,0.138506845540119,0.0878129622366638,0.159909556735324,0.0865883701874954,0.112692140253328,0.110054446458912,0.0878310438036542,0.174952495936926,0.144037935701019,0.0989509116085879,0.0807874591569102,0.0693575895597487,0.111285898766609,0.10470839597606,0.125752294222293,0.14461058475857,0.0964316456049541,0.144405829439419,0.0959242343642577,0.0984632509089866,0.162895854828814,0.132731252325974,0.0778162558310484,0.114017251701464,0.123591199412792,0.107785429228909,0.124364695285717,0.101561987569103,0.132219487415755,0.0612398934306411
"ARNT_TF",0.144524479268105,0.149297007857552,0.14295875928253,0.129602622247855,0.131060083885386,0.124971325586198,0.166245402664948,0.103992283745636,0.135688666480142,0.135475352126927,0.140490612467137,0.128935327835603,0.129147069795663,0.0819333454923657,0.113771570445322,0.144375131536553,0.123288689932612,0.0972707618985375,0.162855413174686,0.118711028715349,0.123406043498067,0.16196926746216,0.142617842670601,0.132467026079845,0.109969563205047,0.135580288784044,0.0908083239904885,0.111478397396975,0.118044326512621,0.115581085883914,0.137538657875125,0.0866056803830924,0.124310118832002,0.164297847338072,0.0870770966400982,0.10344555105229,0.155407637069179,0.169104263241693,0.11963964690463,0.14802265589204,0.13546286641329,0.123514987935309,0.146207832004158,0.0857894427972344,0.111010697730213,0.114645898481873,0.154544282184543,0.133266979218299,0.0919361610459077,0.183422129156972,0.1789876468763,0.137492213115898,0.125275013966635,0.120105081285015,0.0886447070229687,0.140834610970341,0.140376757543117,0.135693056464714,0.147458558569478,0.132476067651835,0.147011492106856,0.102611673154962,0.0962138022794696,0.166147848245415,0.153098176991207,0.125087316746367,0.109790929103402,0.119437216450634,0.134581110417249,0.13332523353139,0.117275053719475,0.128072058652617,0.129662169434369,0.160906537223431,0.108445295118724,0.134162198474345,0.148354549338162,0.160871054907294,0.107028742987157,0.168181832152663,0.100910644008714,0.149638871825588,0.122293712975767,0.160884143351613,0.146240811991464,0.137432217054616,0.126188939481181,0.122361182007678,0.126371546113522,0.118686962161902,0.150633818087691,0.14647778702548,0.0998744711373363,0.118829978581473,0.137308275757372,0.111416687744808,0.138744100074085,0.148313248724393,0.119163114159923,0.132301480338565,0.115457863911238,0.140339866211821,0.128032019671491,0.10273671867509,0.105661671432813,0.106149120144013,0.124800748228882,0.110965039181427,0.133165820415146,0.126834505638079,0.133621850882632,0.151386260207634,0.12446120115424
"ARNT2_TF",-0.0867499928070029,-0.0510727758257054,-0.131040577911386,-0.049009725073414,-0.1029191784525,-0.103845954791442,-0.0635050966042225,-0.0977503551461485,-0.016137481624659,-0.115488080316959,-0.0840911451374856,-0.116249478893893,-0.0311708223415494,-0.0864962842932779,-0.0720280621773797,-0.101428923596852,-0.0794811262930166,-0.0877489993809587,-0.0827599653191593,-0.113900065335166,-0.0953872432672232,-0.139471615816784,-0.118171131184695,-0.121424938422164,-0.0725954589835129,-0.122149145863934,-0.0312698835050138,-0.0178143205707848,-0.120502449698142,-0.0802532346205501,-0.0941410736338759,-0.0833954352010262,-0.0856079837677793,-0.107508230103694,0.0189334900343584,-0.0934175172056036,-0.111512594159283,-0.107895730692087,-0.13082026929552,-0.133166053216882,-0.103644945600504,-0.0952374683383248,-0.132297955944868,-0.0884081018945752,-0.0992993022890654,-0.0410112185547523,-0.0978236818832068,-0.0913300910114572,-0.0889837634289953,-0.122939034201764,-0.0815975742485806,-0.090835501792914,-0.0952910524961512,-0.111508720101374,-0.113377932349463,-0.102615175505492,-0.0877473246660072,-0.11542391803772,-0.106058410183336,-0.107220320531724,-0.0824545940778423,-0.0866813148767702,-0.0370710470382843,-0.101652568242845,-0.125755907494858,-0.0605074097683883,-0.0153712370519459,-0.0913046389388804,-0.0689294779868508,-0.100282706195397,-0.0860429751947906,-0.0601679008331162,-0.0229609561751689,-0.102362942225406,-0.0355737858010504,-0.081761770796352,-0.139972082106606,-0.114901897900385,-0.0798066778487895,-0.13372220166295,-0.0500528525152341,-0.0761528682556877,-0.0217160641236123,-0.0898362790922362,-0.0896055032983883,-0.0827455647777388,-0.0883794165902061,-0.0943744030932489,-0.0927197581286718,-0.106246447333664,-0.122866450926916,-0.0519728249444242,-0.10528975228417,-0.075740778738231,-0.082973679333496,-0.053249026852889,-0.119481372773858,-0.0659093552948609,-0.0381932349244692,-0.0971512819681129,-0.0896425330796553,-0.098286679736009,-0.0960963366881687,-0.109869550072934,-0.0490117697169007,-0.0811763961143469,-0.0902335732110564,-0.0320744072372371,-0.107545485503935,-0.111716342765153,-0.109757289270188,-0.129061184862818,-0.131658343643857
"ATF5_TF",0.0210578891155805,0.0429053766337365,0.0432390214020522,0.0670698001672556,0.0720444622669451,0.0268209450620927,0.0189044690267631,0.0406336552665802,0.0666701228945328,0.0532213090889896,0.0318224642773566,0.00501541528761234,0.0430995798323366,0.0824011465980286,0.00881303263598512,-0.00389470862205902,0.0491506838436752,0.0378382381623541,0.0424576493831671,0.0522338880367934,0.0553333730801878,0.0261779311342672,0.046174891162422,0.013964556107467,0.0760583565563091,0.0311918836335972,0.0977684980813214,0.0792786083997465,0.0895508913249311,0.0757020744392652,0.0441611767476707,0.0525605941330141,0.0285263474489897,0.0259983336279153,0.0754140882238383,0.0260539765353607,0.00472443408193421,-0.00662131289382802,0.0156276212150925,0.0241014942449115,0.0178878570357482,0.0223044168211622,-0.0034744659577438,0.0108714658946944,0.0245838114351691,0.0309807190077718,0.0210255336890584,0.0296622124517031,0.0260525837773522,0.0242328701215009,0.0798193790179762,0.0408175434575101,0.0793645455338467,0.0533752152267124,0.0339772411334308,0.0305119829850832,0.0407599458298496,0.0745106123505738,0.053965855585231,0.00941459610620987,0.0480183428571756,0.0491442579734219,0.0613526243855501,0.0437043085738324,0.0666106159011168,0.0490978414247204,0.0591487026047937,0.0501607946912221,0.065360165047619,0.0256187512411018,0.045316686793003,0.0184385867218603,0.0554270808107605,0.032698301637278,0.0464066150736587,0.0470816435916446,0.01088935014058,0.0826523781480156,0.0118667643848344,0.0365711322842112,0.0778823036218781,0.0483063539068546,0.068380260374909,0.0524216027227438,0.0821005661198552,0.051182235496864,0.0945517603507703,0.0587946170128535,0.0423810034103874,0.038862624705825,0.0249991814547479,0.0604673147515483,0.053862230275943,0.056482656034128,0.0559645801440534,0.0665827228576321,0.0207690631549314,0.0443556162361258,0.0253763473978519,0.0514484688308787,0.0737698952451301,0.0533348419651026,0.0486525327396365,0.0333047369039111,0.0170393103666997,0.0614770031093843,0.0530901810460292,0.0738000123848471,0.0643230069305884,-0.00293748788496586,0.0163438924121742,0.0118783345233407,0.0695032757990909
"BARX2_TF",-0.176811802256933,-0.0540900683406376,-0.167514177110797,-0.0998045427205978,-0.139838036070201,-0.14759534825239,-0.113125634450898,-0.14710685356274,-0.0400909406548847,-0.153171692583708,-0.0915739257929878,-0.167647972838631,-0.0447030942458591,-0.0911411793438336,-0.14493448201879,-0.174165455770371,-0.0982491477094428,-0.106159059393498,-0.147421034862393,-0.121924725444468,-0.120182745926147,-0.150503264516579,-0.139614955800276,-0.164634146961249,-0.152973282072342,-0.139156755197006,-0.0948320822670683,-0.0361334736461148,-0.145002158120693,-0.0847291806467967,-0.123481728793407,-0.0783945382782867,-0.153287896876533,-0.147659932778715,-0.0661834603428054,-0.173215241030542,-0.181983378503915,-0.129617807606073,-0.178687274868152,-0.160815483813252,-0.163177631275215,-0.160581511755941,-0.180936993085755,-0.150421914401545,-0.161830124035972,-0.065794688734098,-0.120298758444439,-0.12116550873899,-0.120960587383767,-0.145104195248231,-0.0747361887094432,-0.120045281000099,-0.110255610386249,-0.118856171581629,-0.136272049812605,-0.139334333424004,-0.0918539572142839,-0.158278795540516,-0.105902269927329,-0.195478079141234,-0.125125102485938,-0.141151909743811,-0.0468459096409864,-0.154647931261676,-0.140789442620917,-0.124564330122518,-0.0974348623496369,-0.146552605130182,-0.103773212388356,-0.156861693516361,-0.0693974828350934,-0.0715840429861361,-0.0637308832903792,-0.135353000765222,-0.0350019126355448,-0.142055686187411,-0.158804840078468,-0.0928776911647302,-0.127070679308,-0.125358639176376,-0.0697688676067336,-0.109184097617537,-0.0446732964953998,-0.116579043945927,-0.122922678657873,-0.138609845064502,-0.125292071075641,-0.153942797301472,-0.11632331372057,-0.17462902215551,-0.182680306131986,-0.103133832605631,-0.154195572914977,-0.0883332657104104,-0.0887978593386203,-0.0847320697709764,-0.151141584911593,-0.111156607383362,-0.0975440081764438,-0.161152794669062,-0.117521702212094,-0.123735418185221,-0.134703015454308,-0.155835383526938,-0.116740236484713,-0.130951773414143,-0.133714501442804,-0.0334208600254601,-0.135461814253483,-0.155245898028133,-0.142330199870774,-0.191606972335953,-0.148156094784855
"BATF2_TF",-0.0592361164230937,-0.0490025405302424,-0.124574680293935,0.001412943931003,-0.0403150866018255,-0.0553235396876188,-0.0539106738570569,-0.0575987761551127,-0.0236728239715431,-0.0116221392701814,-0.0895379736170928,-0.0837611780119349,-0.0123229107867242,-0.0232296244162632,-0.0629116109863851,-0.0210654430623044,-0.0526528924101571,-0.0832949457444214,-0.125034980907462,-0.0921350752231444,-0.109118397415104,-0.09610818763434,-0.14115241585453,-0.106422273335571,-0.0480073607118858,-0.103620951980518,-0.000605694371842794,-0.0523373514267472,-0.0277286876117851,-0.014275968083522,-0.0581591318240117,-0.00381344815996082,-0.0851210515484751,-0.119508778596605,-0.00353870659201749,-0.0839993951435583,-0.110935804831033,-0.0952869334222547,-0.116538369045265,-0.108850515263895,-0.0399108388139422,-0.0987280510022843,-0.123386405510159,-0.0982968240160671,-0.0516759111212351,-0.0465783774690222,-0.0585945168797822,-0.0298207427293275,-0.0861575934357285,-0.114223725587985,-0.104100011454613,-0.0295860081764084,-0.0299468393575327,-0.0552089542234863,-0.0907877387044326,-0.0972692104963957,-0.0909793021446143,-0.12274907422239,-0.129121975721945,-0.0483694881656285,-0.0449232762116618,-0.083789430807275,-0.014877427812617,-0.115312938399369,-0.0965001524710204,-0.0531140907262026,-0.0292445723502218,-0.0759526358708715,-0.062876631802474,-0.10607828876509,-0.0422764086766038,-0.0735275565702411,-0.0534382765428216,-0.123028207018804,-0.0188866336949628,-0.0857160290408887,-0.103861671651333,-0.0631093722698544,-0.0456083592097071,-0.110964321448963,-0.00609220983419627,-0.140126443306674,-0.0615434796466459,-0.0661626620904429,-0.0794540856991306,-0.127033945312461,-0.0408899009339868,-0.022491388682407,-0.0585354573821501,-0.0502081199243652,-0.149459352175549,-0.132854173651082,-0.0746609485723185,-0.078015520709094,-0.03370560543495,-0.0367100440353668,-0.127450657259009,-0.0511364581267378,-0.0634541973469575,-0.108009661773639,-0.0273477047995281,-0.0588245269656728,-0.0598068601386243,-0.0977492512137238,-0.0571388006800601,-0.038950939918849,-0.0284915673988716,-0.0369432722267471,-0.0415299203692368,-0.119617329869374,-0.0777820748844967,-0.135922165900468,-0.00981611647916646
"BATF3_TF",-0.0252068474751769,-0.0668537900629674,-0.111562618052621,0.0284748558440827,-0.0127148507162672,-0.0176227450680786,-0.0825099813052656,-0.111958269706383,-0.0155054455163384,-0.0158103029050136,-0.0839981743778355,-0.0778916869152069,0.0243801784695744,0.0350454597470932,-0.131088301256709,-0.0406786047539151,-0.0422449716871973,-0.115770721901506,-0.114572889424001,-0.0836674198781188,-0.0852280649998619,-0.0932979402773266,-0.112415457462927,-0.100476797203909,-0.0274168501346496,-0.0849547030531999,0.0171359722794858,-0.00927093381523556,-0.047469557375955,-0.00538337797652906,-0.0619136332199664,0.0197859584743408,-0.0360176875877535,-0.100302682535656,-0.0220747240901797,-0.0516984718668914,-0.125364907191855,-0.0999937660963774,-0.0809906334369765,-0.0870393217654237,-0.0286869631762611,-0.147145012173516,-0.0897368632232571,-0.139524877523187,-0.0733684237700861,-0.0228301937097667,-0.0534331361158298,-0.000575928133577748,-0.0461692668684017,-0.0925099284353772,-0.0845777105047621,0.00798625634832473,-0.0336292211983242,-0.0275519401080215,-0.0711934798010716,-0.0844201163219363,-0.0473485415292715,-0.0845449604628135,-0.0973731601330655,-0.0364421358615993,-0.0769976004594074,-0.116995363516556,0.00382338178418562,-0.112326421187862,-0.121443901923537,-0.0950731269968019,-0.0921921440840393,-0.0648000128358021,-0.043718968988687,-0.115278498194258,-0.0287057259365987,-0.0728600826829708,-0.110337035497361,-0.124836310911985,0.0274511003750219,-0.128285194199759,-0.0852752321675614,-0.0302683149852056,-0.0503023848959564,-0.13872714991935,-0.00502820458787184,-0.122622744972361,0.00231518967749395,-0.0552039958395196,-0.0371270210292035,-0.160006858445212,-0.00707649355802935,-0.00946526495396372,-0.0384881832194312,-0.032729616176066,-0.173512408330429,-0.0997379426381412,-0.0449727204767098,-0.0267952680102959,0.00244877839899746,-0.0499140588764504,-0.0970094054635388,-0.10213531388467,-0.130797836044698,-0.0871591140492339,-0.0102716223318799,-0.020885909837497,-0.0466503373681695,-0.130480444023668,-0.122673112348756,-0.00307545578433993,-0.0315108366419616,0.00381491089358331,-0.00595013143944628,-0.0978860316097017,-0.0195111961641167,-0.0971046471577111,0.00977895977374233
"BAZ2B_TF",-0.00204441296683544,-0.044666846895481,-0.0706384387985263,0.00746922546148401,-0.00907189192296893,-0.0456520623820232,-0.0355387951340356,-0.0171498049520032,-0.0179862924141397,-0.0173189207734872,-0.08952995375429,-0.0465499389618721,-0.0021085978717868,-0.084061857863731,-0.00869459724729857,-0.037357267128148,-0.0220791436732574,-0.0412823888105032,-0.0674799574647321,-0.0541148704527302,-0.0477052509836281,-0.0672735043404158,-0.0633310083456745,-0.070924098881374,-0.0593146764622544,-0.101434734416844,-0.048645503829617,-0.0672237310010716,-0.00977703276442419,-0.0282241805227115,-0.040127320746607,-0.048557002201674,-0.0448967397284802,-0.0704066796108079,-0.0404154795483968,-0.0344708887614428,-0.0602139642383369,-0.0735668522607403,-0.0696554334976866,-0.0543650026953248,-0.0313059668100523,-0.0183144225352477,-0.041280725931572,-0.0267655319100957,-0.031989551998422,-0.0209647860066842,-0.0375748284765019,-0.0281222768124003,-0.0381523015574707,-0.0195127976315983,-0.0591011699336026,-0.0314318436491472,-0.0069234744960904,-0.0383646648112259,-0.0996754425133155,-0.0364086474607715,-0.0450147913430399,-0.0395790691797506,-0.0389045952005702,-0.0195722020385104,-0.022368060869872,-0.023922805307617,-0.0453045017973143,-0.0542950475711314,-0.046750247242032,-0.0450482637959259,-0.0317227908441704,-0.0268403700863354,-0.0606375357579203,-0.0261260893861365,-0.0179848766538557,-0.075425497774679,-0.0410409498319697,-0.0643426368962211,-0.0273630182968244,-0.0302601718946783,-0.0662596910643383,-0.0293587798055857,-0.0532088685667832,-0.0589138912721722,-0.0313399011103159,-0.0865988390510588,-0.0338578668821722,-0.0388615299131857,-0.0421133428008881,-0.042845573566733,-0.0165827004455156,-0.0438631314099039,-0.00504406926199741,-0.0483405970802301,-0.0235325443829216,-0.0650347409708933,-0.0276524681935913,-0.0521915989229853,-0.0272485806148608,-0.0176931316021684,-0.0754418618877641,-0.0543259543651962,-0.024824228234097,-0.0510964653628135,-0.0132364202692079,-0.068665727505785,-0.0343362640598553,-0.00193299556896069,-0.032140999580139,-0.0403116754129657,-0.0517209170454819,-0.0549609489942237,-0.0253121235867942,-0.0459505155541333,-0.0319364730704109,-0.0520798638144197,-0.0393275754364859
"BCL11A_TF",0.232246448656659,0.255096742526231,0.284299233730707,0.243123505692843,0.240149877833281,0.266529812308535,0.2826070083376,0.237810051896366,0.232035432365048,0.230513379065982,0.342938759835196,0.333803911087214,0.263080707476815,0.315649510331909,0.275491533062784,0.313592647438548,0.248062629098096,0.280976080548328,0.292004786947406,0.293764201587765,0.280201908308362,0.338154578432687,0.300087390838036,0.327727877284486,0.22838898686705,0.338204166293387,0.220860394412316,0.292488687369582,0.20085244435234,0.252587578745081,0.325997485903384,0.231856642309047,0.302703127034884,0.283710275117192,0.227032068587887,0.317187796862255,0.316394407814918,0.338384193276441,0.351401943451351,0.285486949408317,0.294393094905625,0.285909596912489,0.324014338453458,0.291616604363479,0.277500124734175,0.264051085690336,0.257324849471827,0.260196968084786,0.263625655900685,0.273688696473919,0.27972568418952,0.304443960838577,0.245867053672995,0.301203912388317,0.311588874683781,0.291751825685597,0.289979792246131,0.312568886277872,0.270767748205373,0.271412890961945,0.226416556583172,0.253901091774831,0.243529610379613,0.291557284412794,0.24557492416143,0.25719967098379,0.262720452678718,0.258793011869803,0.311517802459088,0.241331813065742,0.272729345308531,0.315400338638463,0.25094766235165,0.337284378304983,0.222649340145628,0.305078103072605,0.344272245881635,0.244737676252821,0.319556772794519,0.319613472298536,0.257991886980583,0.295197025904181,0.277466082142946,0.283015515823642,0.268437930259178,0.294962689877803,0.25538876919828,0.278269775326308,0.240053835752504,0.319948989250209,0.283394547453726,0.299444815722937,0.270885094349086,0.308557572542166,0.310314314565332,0.293539915405003,0.357923642473692,0.273658259117877,0.253233650083958,0.313025549903904,0.21883390957716,0.302648285970245,0.273086218321466,0.240416187414638,0.264063315365512,0.268391424006913,0.274645322160353,0.225580175299555,0.266526022276433,0.31849261533788,0.30951771008384,0.329327768291157,0.289823132246413
"BCL6_TF",0.0416300153618029,0.0349983335531357,0.0433971278394815,9.75338542046476e-05,-0.00994616209782182,0.0289920530492122,0.0374591085380882,0.0825603661367877,0.000203698028276792,0.00728853567439675,0.0193922814451444,0.0160345672355299,0.0376007227810999,-0.030890892838094,0.0240926691157573,-0.00396166000802624,0.00846043028240424,0.0587967222844928,0.0366850205403589,0.0515567129740689,0.0382765794541089,0.0574067514686662,0.0544157599993286,0.0411919252692428,0.0735610540487689,0.0163310809750726,0.0289738218763236,0.0085059135983863,0.045841213950339,0.0184274339355834,0.030575537863193,-0.0049713343680976,-0.0157665918855295,0.0600762832515155,0.026925589508822,0.0492240910080004,0.0326906240629407,0.0322619071216158,0.000278250104407961,0.0292117167620109,0.00628147181215627,0.0258608291619812,0.0246196639537683,0.00892344762208728,0.0254054436182577,-0.0118103700397969,-0.0130609797557707,-0.0168140428881471,0.0283164109897174,0.0525901940183491,0.0359672073300052,0.0117664326689371,0.0522920738360686,-0.00823667671469504,0.0183577646976496,0.0714495170824432,0.00814425780465525,0.0427167162670592,0.0217747552818672,3.94626458705552e-05,0.00771194249731238,0.0345421912379883,0.0215116184005589,0.0503576099442835,0.0712391874997374,0.0663027125172455,0.0470719681401402,0.0108644294516121,0.009882428967971,0.0400035458795143,-0.00416353730620845,-0.000652316889200735,0.0469899042378051,0.0325949224926128,-0.00145499750851598,0.0560948590306027,0.0192724289522163,0.0122842281482125,-0.0380774645723712,0.0528079675134245,0.00974862240235183,0.0329396583353307,0.00526046267964603,0.0475317389032749,0.012451983713928,0.0638291139151049,0.012555534924209,0.0122186024327879,0.0114713123938772,0.0202952354929885,0.0432623142610887,0.0476259187223625,0.0346729073412075,-0.00252013150385582,-0.022329521864423,0.00522700899743727,0.0119018264896996,0.020496778788141,0.0136008422476588,0.0373966477590711,0.0594193779383618,-0.00294072496524144,-0.0118025067959822,0.0463199064356387,-0.000984433769513088,-0.0316887565426653,0.0106376972751624,0.0391187158404338,0.00103796616021873,0.00216092522279749,-0.00422420282371109,0.0114732143062242,-0.0419692408533536
"BHLHE40_TF",0.0871076828964436,0.0808384160384921,0.0601034839494763,0.0317447725035373,0.0634876024383911,0.0455872513214884,0.0219363935574982,0.151644388928104,0.00788815811068738,0.0291740853553469,0.00380671236380187,0.0244555809418348,0.0353991778676458,-0.0235104841986513,0.0780343856833579,0.0426739714107069,0.0606761868182633,0.125181330145316,0.0341687202654648,0.0993887013173386,0.0627859231725129,0.0132730552892192,0.0653570367934082,0.0397216217666981,0.124960508075147,0.0341550824503564,0.0800359711118442,0.0208303639771597,0.133902573868201,0.0197051500872731,0.0164636449932034,0.0787417655603668,-0.0351682263333143,0.0372216369836959,0.0482691044607469,0.0308519565072074,0.0430900096084761,-0.00748163883422311,0.00350761432211502,0.0321754010185416,0.0115193433070271,0.0458654084682498,-0.00094146507941126,0.0392387643518254,0.0902468725568671,0.0126310966748529,-0.0067700124009844,-0.0017487888049239,0.0320991504958199,0.0649604674858223,0.0208795222996829,0.0185698124433532,0.0988793654256222,-0.000119965681456,0.0710080188000832,0.0707534236741729,0.0137346799705952,0.026314114491317,0.0290487502438133,0.0108192277480555,0.087552613389139,0.112416236259169,0.0704364251312321,0.0585103259829601,0.121407527869089,0.117021748971325,0.104171949368146,0.0375370770080359,-0.0181789638236021,0.124166129914284,0.00347090644052384,0.00823360032321239,0.047271508309017,0.0178865927764027,1.32923239879822e-05,0.0560149346677004,-0.0156151659514227,0.020412336236152,0.00236576856645206,0.0451610173494046,0.0117689250879549,0.0200971674305246,-0.00216539030691834,0.0273730670087324,0.0469524834467691,0.0583226787709803,0.0144608347972994,0.0120546351272069,-0.00762312267713402,0.0421243239976182,0.0549472990519767,0.0465425218093605,0.0392347121998338,0.00584604278067156,-0.0400369725589601,0.00749032280712022,-0.0383043965310245,0.0186396472506456,0.033439862105799,0.0501249783201503,0.078312946736257,-0.0300095431009308,-0.0034882999909847,0.115371018063003,0.00973510714354792,-0.0136143151633761,0.0304843278287808,0.0264600927964318,-0.0098647361594104,-0.00870036065911366,-0.0303973455827112,-0.0272229117787665,-0.0213155662867489
